"Sl No","Stock","SWOT Weakness","SWOT Threats","SWOT Strengths","SWOT Opportunities","Piotroski Score","Durability Score","Valuation Score","Altman Zscore","Sector Score","Industry Score","EV Per EBITDA Ann ","EBITDA Ann  Margin %","EBITDA Ann ","EBITDA TTM","FC Est  1Q forward EBIT Qtr","PBV Adjusted","Sector PBV TTM","Industry PBV TTM","PEG TTM","Sector PEG TTM","Industry PEG TTM","OPM Ann  %","Net Profit 5Y Growth %","Net Profit 3Y Growth %","Net Profit QoQ Growth %","OPM TTM %","NPM TTM %","Sector Net Profit Growth Qtr QoQ %","Sector Net Profit Growth Ann  YoY %","Industry Net Profit Growth Qtr QoQ %","Industry Net Profit Growth Ann  YoY %","Price To Sales Ann ","Price to Sales TTM","EPS Qtr YoY Growth %","Basic EPS QoQ Growth %","EPS TTM Growth %","Basic EPS TTM","FC Est  1Q fwd Cash EPS Qtr","Promoter holding change QoQ %","Promoter holding pledge percentage % Qtr","Promoter holding latest %","Current Ratio Ann ","Current Ratio TTM","Interest Coverage Ratio Ann ","FC Est  1Q fwd Interest Expense Qtr","Total Debt to Total Equity Ann ","ROCE Ann  %","Sector ROCE","Industry ROCE","ROE Ann  %","Sector ROE","Industry ROE","NSE Code","BSE Code","ISIN"
"62","Platinum Industries","23","0","7","1","2","35","29.17","10.8","51.56","52.48","17.78","19.08","74.88","65.95","","3.03","6.31","7.89","-1.57","19.34","2.44","","","180.61","-8.86","12.62","10.48","0.3","28.87","-6.07","12.09","3.72","3.07","-18.85","-99.62","-18.65","7.71","","-0.97","0","70.03","5.22","","26.73","","0.02","17.38","16.66","18.23","12.97","12.97","14.15","PLATIND","544134","INE0PT501018"
"63","Unitech","16","1","6","0","2","","6.5","-0.36","43.22","48.08","-19.61","-109.8","-353.24","573.62","","-0.15","3.69","4.37","-0.01","4.84","5.39","","-66.02","-156.28","3.36","117.48","-493.46","28.06","70.67","35.84","75.05","4.82","2.98","9.13","3.1","46.24","-7.84","","0","3.72","5.13","0.7","","-0.13","","-1.07","4.72","10.88","11.57","0","11.26","11.96","UNITECH","507878","INE694A01020"
"64","Precision Camshafts","14","2","14","0","7","75","54.5","4.33","48.77","50.85","14.45","13.14","113.73","154.39","","1.53","7.12","5.9","0.5","2.94","4.12","","54.77","17.56","-30.05","7.9","8.49","235.34","0.52","14.61","2.2","1.9","1.6","56.18","-29.8","38.1","6.96","","0","0","65.37","2.78","","13.92","","0.12","6.8","20.66","18.62","6.82","18.57","14.6","PRECAM","539636","INE484I01029"
"65","Genesys Intl","18","1","11","1","5","40","35.67","4.88","53.73","55.3","20.18","47.09","146.48","158.9","","1.83","9.84","10","0.88","9.9","10.56","","1205.56","319.22","68.57","45.86","17.74","-9.63","7.88","-9.36","6.66","9.21","3.77","3.21","65.14","24.12","14.05","","-0.04","9.01","31.52","2.41","","16.68","","0.2","15.53","37.81","39.64","10.12","30.66","32.17","GENESYS","506109","INE727B01026"
"66","Jyoti Resins & Adhesives","14","1","10","1","5","50","33.17","7.93","51.56","52.48","13.11","35.35","100.44","100.23","","4.95","6.31","7.89","3.84","19.34","2.44","","812.08","273.78","-1.27","29.33","24.53","0.3","28.87","-6.07","12.09","5.17","4.18","0","0","4.44","61.15","","0","0","53.89","2.3","","1449.35","","0","42.76","16.66","18.23","34.77","12.97","14.15","","514448","INE577D01013"
"67","Rama Steel Tubes","19","1","6","4","4","55","38.83","4.02","60.22","52.54","33.86","4.36","45.79","42.2","","3.49","6.45","6.93","-2.3","5.83","74.88","","5236.56","-16.69","-73.82","2.03","1.65","-12.63","18.76","7.27","14.16","1.39","1.08","33.33","33.33","-28.59","0.12","","0","0","37.76","1.66","","3.92","","0.24","10.45","23.41","20.33","6.24","24.83","16.75","RAMASTEEL","539309","INE230R01035"
"68","One Point One Solutions","9","0","14","0","4","45","38.83","8.04","53.73","48.92","16.25","29.54","75.75","81.64","","2.97","9.84","5.8","0.46","9.9","2.28","","268.76","871.25","104.49","22.07","16.84","-9.63","7.88","7.73","-7.66","4.83","4.63","-1.42","4.06","60.43","1.75","","-0.01","33.72","52.29","3.23","","11.31","","0.02","10.8","37.81","20.77","8.54","30.66","17.42","ONEPOINT","","INE840Y01029"
"69","Hariom Pipe ","3","0","13","0","4","55","48","3.3","60.22","52.54","7.74","13.14","178.32","192","","2.09","6.45","6.93","4.55","5.83","74.88","","680.52","93.15","-55.89","12.62","4.18","-12.63","18.76","7.27","14.16","0.76","0.84","-35.01","-55.96","4.45","20.18","","0","0","57.26","1.45","","3.97","","0.7","18.88","23.41","20.33","10.79","24.83","16.75","HARIOMPIPE","543517","INE00EV01017"
"70","Pashupati Cotspin","7","1","20","1","6","70","29.5","8.15","47.61","48.96","27.81","6.19","39.5","39.5","","7.89","16.3","3.57","","3.03","4.28","","","","106.05","3.7","2.09","4.96","-13.36","-26.38","-44.53","1.55","1.94","30.68","105.56","","8.16","","0","0","65.99","1.57","","2.95","","0.73","15.49","27.03","14.98","8.34","21.4","12.07","PASHUPATI","544448","INE124Y01010"
"71","GTL Infrastructure","14","1","8","1","3","","27.67","-1.76","34.16","33.6","13.98","22.12","297.41","360.2","","-0.2","10.06","13.3","0.2","10.71","10.8","","53.04","40.65","16.76","24.12","-64.76","43.29","70.27","25.75","54.66","1.33","0.93","6.25","16.67","-7.21","-0.69","","0","0","3.28","0.12","","0.32","","-0.51","-0.97","17.68","22.21","0","11.97","14.32","GTLINFRA","532775","INE221H01019"
"72","Arfin","10","0","17","2","4","55","26.5","6.49","60.22","70.26","14.93","6.21","38.26","35.92","","7.91","6.45","4.44","-20.91","5.83","2.02","","","","127.07","5.87","1.24","-12.63","18.76","-3.45","118.47","0.75","2.22","-1.7","150","-8.54","0.42","","-0.02","0","69.77","1.74","","1.93","","0.75","18.44","23.41","22.97","5.83","24.83","26.38","","539151","INE784R01023"
"73","Meghna Infracon","6","0","16","0","4","55","21.33","61.11","50.26","38.95","75.8","29.32","11.69","12.41","","51.75","6.46","4.06","","2.32","1.41","","","","-24.91","29.3","19.26","2.56","11.8","-1.86","1.44","22.47","30.68","71.43","-62.5","","3.67","","0","0","46.92","1.52","","37.66","","0.15","87.66","17.81","34.62","42.06","17.34","14.63","","538668","INE898Q01015"
"74","Himatsingka Seide","9","0","11","3","5","55","56.83","1.16","47.61","48.96","7.24","20.84","579.22","492.69","","0.6","16.3","3.57","-1.36","3.03","4.28","","473.79","-46","285.4","17.04","3.29","4.96","-13.36","-26.38","-44.53","0.64","0.48","51.82","283.91","-10.79","6.89","","0","0","37.48","1.39","","1.83","","1.25","12.23","27.03","14.98","3.74","21.4","12.07","HIMATSEIDE","514043","INE049A01027"
"75","Kross","6","1","14","3","4","70","33.83","7.59","48.77","50.85","11.84","13.94","86.52","84.54","","2.81","7.12","5.9","2.88","2.94","4.12","","","","-24.45","12.79","8.18","235.34","0.52","14.61","2.2","1.73","2.1","-33.86","-24.7","8.92","7.68","","0","0","68.38","3.21","","7.04","","0.08","17.57","20.66","18.62","11.05","18.57","14.6","KROSS","544253","INE0O6601022"
"76","KMC Speciality Hospitals","7","0","21","3","7","70","35","8.05","44.15","42.95","17.91","25.89","59.97","72.78","","7.02","8.43","8.55","2.46","4.59","5.51","","82.47","-9.69","43.87","26.06","11.53","16.82","90.18","23.21","111.56","4.32","4.85","175","43.48","17.13","1.86","","0","0","75","0.88","","6.37","","0.5","16.53","15.63","13.9","13.03","22.02","23.28","","524520","INE879K01018"
"77","Capital Finance","13","0","13","0","4","50","48","1.63","50.26","38.95","14.73","21.11","129.76","178.11","","1.91","6.46","4.06","0.02","2.32","1.41","","-91.02","155.9","1673.4","12.3","7.45","2.56","11.8","-1.86","1.44","1.93","2.27","194.87","1742.86","1546.24","1.08","","-0.25","0","72.59","1.46","","1.22","","1.55","14.47","17.81","34.62","0.24","17.34","14.63","","530879","INE345H01024"
"78","Blue Cloud Softech ","11","1","11","0","5","75","37.17","6.74","53.73","39.28","12.06","8.91","71.05","78.6","","6.77","9.84","5.56","0.48","9.9","1.51","","","","7.13","9.83","6.62","-9.63","7.88","-32.23","25.71","0.97","1.62","-32.04","7.09","51.55","0.69","","3.94","0","38.48","1.64","","9.43","","0.74","38.68","37.81","17.27","36.34","30.66","14.12","","539607","INE373T01047"
"79","GPT Infraprojects","11","0","17","1","8","90","49.83","4.23","50.4","50.11","11.34","11.89","141.75","163.49","","2.35","4.14","4.97","0.33","1.42","1.56","","432.49","228.96","-7.14","11.92","7.27","86.08","78.14","176.35","-0.36","1.26","1.03","17.01","-7.53","43.38","7.2","","0.15","50.77","69.37","1.92","","5.48","","0.24","21.16","11.57","15.05","15.29","10.66","13.21","GPTINFRA","533761","INE390G01014"
"80","DCW","16","1","17","3","8","85","65","2.04","51.56","49.32","11.57","10.82","216.53","243.93","","1.22","6.31","5.14","0.05","19.34","112.16","","213.16","-71.83","21.22","11.08","2.47","0.3","28.87","-11.94","20.27","1.15","0.63","1275","20.51","488.86","1.69","","0.52","3.86","45.14","1.08","","3.22","","0.41","8.08","16.66","12.41","2.93","12.97","10.75","DCW","500117","INE500A01029"
"81","Astec Lifesciences","25","2","7","2","0","20","11.17","1.54","51.56","52.2","-30.96","-15.88","-60.58","-13.56","-8","3.11","6.31","3.66","1.13","19.34","4.4","","-383.62","-249.96","26.06","-4.73","-30.13","0.3","28.87","26.21","98.53","3.47","3.4","42.27","32.64","-9.98","-51.13","","-0.45","0","71.97","0.93","","-1.65","","2.36","-20.22","16.66","16.45","-57.4","12.97","11.75","ASTEC","533138","INE563J01010"
"82","HMA Agro Industries","13","1","9","0","5","55","62.83","5.22","51.46","51.16","10.16","3.57","183.49","244.19","","1.49","7.93","14.28","0.44","1.46","2.6","","89.48","-25.12","11049.81","2.2","1.99","-10.1","45.32","-17.43","20.08","0.27","0.21","72.12","8850","23.69","2.48","","0","0","81.63","1.29","","7.85","","0.68","17.7","24.97","21.08","11","27.07","15.52","HMAAGRO","543929","INE0ECP01024"
"83","Godavari Biorefineries","15","1","8","2","5","65","49.5","1.95","51.56","52.48","10.05","6.43","120.31","112.26","","1.78","6.31","7.89","0.09","19.34","2.44","","-676.31","-222.61","-159.68","7.35","1.01","0.3","28.87","-6.07","12.09","0.4","0.65","54.53","-159.74","704.49","3.92","","0","0","63.31","1.16","","1.68","","0.63","6.56","16.66","18.23","-2.99","12.97","14.15","GODAVARIB","544279","INE497S01012"
"84","Punjab Chemicals","14","1","11","1","4","70","42.83","3.82","51.56","52.2","12.7","11.17","100.62","111.51","","3.23","6.31","3.66","0.76","19.34","4.4","","262.14","-53.35","-10.13","10.63","5.28","0.3","28.87","26.21","98.53","1.27","1.3","49.85","-10.16","32.65","42.64","","0","0","39.22","1.51","","5.64","","0.43","16.59","16.66","16.45","10.67","12.97","11.75","PUNJABCHEM","506618","INE277B01014"
"85","DEE Development","13","1","6","0","5","55","36.33","2.12","50.4","50.11","14.02","17.48","144.66","160.08","","1.54","4.14","4.97","4.2","1.42","1.56","","","432.31","35.33","15.83","5.23","86.08","78.14","176.35","-0.36","2.02","1.37","-29.01","34.55","6.25","7.11","","-0.03","0","70.18","1.42","","3.62","","0.51","10.51","11.57","15.05","5.45","10.66","13.21","","544198","INE841L01016"
"86","Paushak","12","0","9","1","2","35","31.67","8.22","51.56","52.48","19.17","35.02","73.88","63.95","","2.78","6.31","7.89","-0.95","19.34","2.44","","41.43","31.28","-28.34","27.77","16.87","0.3","28.87","-6.07","12.09","6.6","5.99","-94.95","-91.05","-37.26","14.77","","0","0","67.28","2.24","","522.15","","0.05","11.16","16.66","18.23","10.6","12.97","14.15","","532742","INE111F01024"
"87","RDB Infrastructure and Power","11","0","17","0","5","55","25.83","6.97","43.22","48.08","90.92","11.26","12.13","16.8","","5.63","3.69","4.37","1.25","4.84","5.39","","161.99","175.23","11.86","4.21","6.63","28.06","70.67","35.84","75.05","9.54","9.93","-83.84","14.29","120.08","0.44","","-0.34","0","68.3","1.76","","2.66","","0.53","8.19","10.88","11.57","3.82","11.26","11.96","","533285","INE245L01028"
"88","Magellanic Cloud","17","0","9","3","5","45","46.5","3.99","53.73","55.3","17.73","35.1","209.68","216.2","","2.24","9.84","10","-2.58","9.9","10.56","","1625.09","248.59","0.26","33.25","16.86","-9.63","7.88","-9.36","6.66","5.91","2.04","-77.03","2.13","-4.68","1.82","","-4.26","39.04","54.04","1.66","","8.56","","0.47","25.55","37.81","39.64","20.05","30.66","32.17","","538891","INE613C01026"
"89","Den Networks","15","1","10","4","5","55","44.83","2.85","41.72","44.13","-0.47","35.42","356.2","325.48","","0.35","297.38","1.33","-0.54","3.29","1.06","","185.97","13.71","8.05","8.3","19.31","-5.35","-113.05","-40.98","-30.77","1.48","1.32","-5.88","8.11","-12.62","3.97","","0","0","74.9","7.67","","170.43","","0","6.77","20.68","14.93","5.52","18.46","10.9","DEN","533137","INE947J01015"
"90","Wendt","20","1","9","1","4","45","29","15.55","51.2","44.67","28.78","26.24","61.35","46.09","","5.23","12.04","32.09","-1.32","3.49","7.87","","293.8","45.86","10.37","16.17","9.12","23.52","10.25","-0.96","-1.33","7.63","5.3","-63.75","10.62","-44.08","111.75","","0","0","37.5","3.34","","1227","","0","20.87","24.14","30.51","16.2","20.49","14.63","WENDT","505412","INE274C01019"
"91","Elpro International","9","0","16","0","6","60","45.5","0.68","43.22","48.08","14.35","38.86","151.65","171.68","","0.65","3.69","4.37","-0.42","4.84","5.39","","1293.13","-93.74","-84.9","44.72","33.25","28.06","70.67","35.84","75.05","3.06","6.05","-65.26","-84.97","-43.63","4.24","","0","0","75","0.52","","2.26","","0.48","5.31","10.88","11.57","3.24","11.26","11.96","","504000","INE579B01039"
"92","Laxmi Goldorna House","13","0","11","0","4","55","19.33","10.38","47.61","53.11","53.17","25.8","22.66","25.09","","20.22","16.3","22.4","-3.39","3.03","2.65","","9164.01","8298.15","70.81","23.91","9.85","4.96","-13.36","23.87","25.3","12.8","12.72","-8.16","71.43","-38.13","2.03","","0","0","74.97","5.74","","2.64","","1.25","16.58","27.03","33.13","16.25","21.4","25.4","LGHL","","INE258Y01016"
"93","Everest Kanto Cylinder","10","0","16","0","4","50","47.83","3.83","51.2","52.25","7.52","12.36","185.38","192.3","","1.02","12.04","18.14","-0.76","3.49","4.12","","3180.85","-63.07","-73.5","11.85","6.29","23.52","10.25","-3.41","13.35","0.89","0.86","-64.43","-73.48","-17.83","8.62","","0","0","67.39","2.87","","13.75","","0.12","11.29","24.14","24.83","8.11","20.49","21.6","EKC","532684","INE184H01027"
"94","Salasar Techno ","21","1","6","1","4","30","36.17","2.27","50.4","50.11","14.09","8.27","119.82","131.05","","1.62","4.14","4.97","-1.01","1.42","1.56","","-14.62","-39.24","85.29","8.26","1.96","86.08","78.14","176.35","-0.36","0.98","0.83","50","80","-42.31","0.18","","-1.45","4.97","46.59","1.42","","2.31","","0.4","12.08","11.57","15.05","2.43","10.66","13.21","SALASAR","540642","INE170V01027"
"95","SPML Infra","11","0","19","2","5","65","43.67","1.47","50.4","50.11","14.18","12.47","96.17","88.43","","1.65","4.14","4.97","0.16","1.42","1.56","","627.26","14791.61","24.11","4.79","6.83","86.08","78.14","176.35","-0.36","1.56","1.84","-15.32","24.26","169.45","6.35","","2.67","25.88","37.79","1.83","","2.44","","0.48","6.89","11.57","15.05","6.22","10.66","13.21","SPMLINFRA","500402","INE937A01023"
"96","Vinyas Innovative","8","1","11","0","6","","20.83","","44.28","41.35","24.39","11.18","44.36","44.36","","6.18","6.02","15.05","","8.93","3.22","","","1825.38","","","","53.7","37.53","-80.42","-320.66","2.5","","","","","15.43","","","0","29.39","1.67","","3.32","","0.7","24.3","13.06","16.92","13.21","14.69","10.38","VINYAS","","INE0OLS01010"
"97","Mahamaya Steel","8","0","22","1","7","80","34","12.04","60.22","52.54","24.57","2.48","19.95","23.9","","8.71","6.45","6.93","1.1","5.83","74.88","","214.72","55.23","8.5","2.61","1.22","-12.63","18.76","7.27","14.16","0.55","1.6","721.43","8.49","119.53","6.16","","0","0","72.8","1.49","","5.13","","0.28","7.31","23.41","20.33","5.46","24.83","16.75","MAHASTEEL","513554","INE451L01014"
"98","R&B Denims","6","0","26","2","5","70","34.17","8.36","47.61","48.96","14.13","16.62","60.99","68.49","","6.84","16.3","3.57","1.15","3.03","4.28","","572.54","5.33","6.69","11.38","7.68","4.96","-13.36","-26.38","-44.53","2.08","3.25","182.14","6.76","36.73","3.5","","0","0","57.39","2.13","","8.15","","0.52","20.31","27.03","14.98","12.14","21.4","12.07","","538119","INE012Q01021"
"99","Manaksia Coated ","11","0","14","2","7","85","45","4.07","60.22","59.53","11.75","8.06","63.01","92.45","","3.98","6.45","2.99","0.22","5.83","2.57","","450.66","78.42","-0.32","9.08","4.3","-12.63","18.76","-11.38","-13.53","0.8","1.51","353.12","-1.36","163.04","3.59","","1.91","0","57.46","1.39","","1.89","","0.63","17.3","23.41","10.65","6.78","24.83","6.51","MANAKCOAT","539046","INE830Q01018"
"100","India Motor Parts & Acc","4","0","18","0","6","65","44.33","3.72","44.28","44.26","10.68","13.78","108.75","110.72","","0.53","6.02","6.35","1.42","8.93","0.87","","71.1","47.28","-32.63","7.66","10.67","53.7","37.53","141.6","82.74","1.54","1.64","5.44","-32.63","10.84","69.73","","0","0","33.81","4.7","","0","","0","4.41","13.06","10.77","3.72","14.69","14.93","IMPAL","590065","INE547E01014"
