"Sl No","Stock","SWOT Weakness","SWOT Threats","SWOT Strengths","SWOT Opportunities","Piotroski Score","Durability Score","Valuation Score","Altman Zscore","Sector Score","Industry Score","EV Per EBITDA Ann ","EBITDA Ann  Margin %","EBITDA Ann ","EBITDA TTM","FC Est  1Q forward EBIT Qtr","PBV Adjusted","Sector PBV TTM","Industry PBV TTM","PEG TTM","Sector PEG TTM","Industry PEG TTM","OPM Ann  %","Net Profit 5Y Growth %","Net Profit 3Y Growth %","Net Profit QoQ Growth %","OPM TTM %","NPM TTM %","Sector Net Profit Growth Qtr QoQ %","Sector Net Profit Growth Ann  YoY %","Industry Net Profit Growth Qtr QoQ %","Industry Net Profit Growth Ann  YoY %","Price To Sales Ann ","Price to Sales TTM","EPS Qtr YoY Growth %","Basic EPS QoQ Growth %","EPS TTM Growth %","Basic EPS TTM","FC Est  1Q fwd Cash EPS Qtr","Promoter holding change QoQ %","Promoter holding pledge percentage % Qtr","Promoter holding latest %","Current Ratio Ann ","Current Ratio TTM","Interest Coverage Ratio Ann ","FC Est  1Q fwd Interest Expense Qtr","Total Debt to Total Equity Ann ","ROCE Ann  %","Sector ROCE","Industry ROCE","ROE Ann  %","Sector ROE","Industry ROE","NSE Code","BSE Code","ISIN"
"61","SBI Cards and Payment","17","2","10","10","2","25","26.5","1.72","50.26","38.95","21.36","32.67","5905.9","5898.19","1986.47","4.96","6.46","4.06","-2.89","2.32","1.41","","53.95","18.58","-20","27.49","10.03","2.56","11.8","-1.86","1.44","4.64","3.84","9.88","-20.03","-13.22","20.16","","-0.01","0","68.58","1.27","","1.86","","3.26","36.85","17.81","34.62","13.9","17.34","14.63","SBICARD","543066","INE018E01016"
"62","Meesho","6","0","8","1","2","","1.67","","42.15","39.6","","-0.71","-67.51","","","82.97","16.91","20.88","","7.44","1.42","","","","","","","-126.54","-443.74","43.8","-212.78","","","","","","","","","0","16.76","1.19","","-9.79","","0","-6.72","13.41","5.67","-376.19","12.2","3.36","MEESHO","544632","INE0VDM01015"
"63","Bajaj Housing Finance","14","2","16","6","3","45","30.17","1.17","50.26","42.77","21.01","91.8","8790.64","9397.15","908.24","3.49","6.46","2.45","1.12","2.32","0.83","","413.36","204.8","10.23","90.96","22.86","2.56","11.8","2.02","-5.34","10.72","7.15","11.59","10","27.86","2.83","","-2","0","86.7","1.24","","1.47","","4.11","43.6","17.81","44.45","10.84","17.34","13.12","BAJAJHFL","544252","INE377Y01014"
"64","Bank of India","4","2","37","2","7","70","63","1.17","50.26","56.8","","","17211.91","62712.15","3761.25","1.03","6.46","2.3","0.5","2.32","2.15","0.33","412.95","173.39","9.14","22.94","13.18","2.56","11.8","6.52","16.07","0.68","1","6.74","9.19","15.26","21.57","","0","0","73.38","","","1.36","","1.71","6.17","17.81","6.84","13.18","17.34","14.63","BANKINDIA","532149","INE084A01016"
"65","Hitachi Energy","7","2","26","3","7","80","32","11.93","51.2","49.49","80.56","10.22","652.98","1082.59","248.4","16.25","12.04","9.55","0.4","3.49","3.57","","132.17","88.78","100.88","12.6","10.52","23.52","10.25","45.5","4.63","8.84","10.93","380.63","100.85","259.8","160.91","","0","0","71.31","1.76","","14.43","4.2","0","13.07","24.14","21.54","9.11","20.49","18.92","POWERINDIA","543187","INE07Y701011"
"66","Lenskart Solutions","6","0","16","3","6","","4.17","","47.61","32.04","","20.02","1332.26","","","11.51","16.3","12.45","","3.03","3.65","","","","70.13","","","4.96","-13.36","5.41","23.18","","","","69.44","","","","","0","17.57","1.94","","9.13","","0.06","6.22","27.03","22.5","4.98","21.4","20.12","LENSKART","544600","INE956O01016"
"67","PB Fintech","8","0","20","7","5","65","23.83","42.79","53.73","38.66","143.99","10.07","501.41","657.66","94.79","11.13","9.84","9.55","1.36","9.9","2.02","","216.11","142.38","59.43","4.74","8.01","-9.63","7.88","-26.1","162.85","14.66","13.09","162.5","58.92","120.35","9.98","","0","0","0","5.13","","14.82","","0","5.6","37.81","11.11","5.48","30.66","8.96","POLICYBZR","543390","INE417T01026"
"68","NHPC","13","3","11","5","5","50","39.5","1.17","45.6","37.69","18.17","66.17","6869.37","7543.29","676.1","1.83","4.75","6.65","3.69","2.66","5.71","","4.22","-14.67","-4.09","52.98","28.28","-5.25","3.78","-22.84","-7.55","7.96","6.73","13.33","-3.77","6.45","3.16","","0","0","67.4","1.62","","5.78","","0.99","6.21","12.33","10.82","7.57","14.71","11.8","NHPC","533098","INE848E01016"
"69","NTPC Green Energy","13","1","14","5","5","65","30.17","1.91","45.6","37.69","45.7","98.33","2172.79","2438.46","331.5","4.05","4.75","6.65","1.32","2.66","5.71","","","","-60.27","87.48","25.08","-5.25","3.78","-22.84","-7.55","38.36","31.36","66.67","-61.54","94.61","0.72","","0","0","89.01","0.92","","2.86","210","0.97","3.47","12.33","10.82","2.57","14.71","11.8","NTPCGREEN","544289","INE0ONG01011"
"70","JSW Energy","26","1","15","10","4","35","38.67","1.33","45.6","53.1","22.98","52.06","6114.92","9886.28","","2.65","4.75","2.96","1.69","2.66","1.66","","77.37","12.86","-40.41","51.27","12.94","-5.25","3.78","-0.68","2.34","7.99","4.4","151.04","-40.35","20.15","12.95","","0","11.65","69.27","1.03","","2.69","1490","1.81","5.7","12.33","13.1","7.13","14.71","16.72","JSWENERGY","533148","INE121E01018"
"71","Waaree Energies","6","1","26","5","6","80","45.33","7.08","46.64","48.58","19.99","21.62","3123.2","5621.08","","6.75","8.99","7.39","0.26","3.93","2.93","","","2368.82","26.1","23.82","14.82","25.77","16.72","15.39","49.14","4.78","3.51","100.71","25.98","91.18","113.65","","0","0","64.22","1.5","","20.54","90.8","0.1","24.82","24.97","24.76","19.69","20.74","21.91","WAAREEENER","544277","INE377N01017"
"72","Siemens Energy","7","2","5","3","4","","8.5","","45.6","37.69","73.3","20.68","1618.7","","315.7","17.75","4.75","6.65","","2.66","5.71","","","","36.89","","","-5.25","3.78","-22.84","-7.55","15.6","","","36.86","","","","0","0","75","1.97","","57.4","5.05","0","29.22","12.33","10.82","25.1","14.71","11.8","ENRIN","544390","INE1NPP01017"
"73","Bharti Hexacom","13","2","15","2","8","85","34.17","4.63","60.72","63.54","17.5","51.22","4379","4784.1","","12.67","9.49","8.6","1.8","0.28","0.92","","154.98","-10.81","7.56","51.41","16.91","106.81","120","10.61","70.22","8.52","8.67","66.4","7.54","28.55","30.84","","0","0","70","0.28","","6.36","147.9","0.64","18.4","16.03","22.28","25.17","24.88","34.24","BHARTIHEXA","544162","INE343G01021"
"74","SRF","15","2","12","6","8","80","36","6.71","51.56","52.48","32.17","19.4","2851.16","3384.78","920.53","5.99","6.31","7.89","0.81","19.34","2.44","","22.73","-33.78","11.46","21.58","11.49","0.3","28.87","-6.07","12.09","5.95","5.13","59.56","11.45","55.13","60.02","","0","0","50.26","1.13","","7.58","70.5","0.37","12.89","16.66","18.23","9.9","12.97","14.15","SRF","503806","INE647A01010"
"75","Havells","11","2","17","5","8","75","29.67","11.49","46.64","48.58","37.96","11.17","2434.13","2449.09","","9.32","8.99","7.39","9.05","3.93","2.93","","100.21","23.05","-5.71","9.96","6.64","25.77","16.72","15.39","49.14","4.4","3.61","8.35","-5.7","6.01","23.69","","0","0","59.38","1.86","","56.29","11.5","0","22.51","24.97","24.76","17.68","20.74","21.91","HAVELLS","517354","INE176B01034"
"76","Info Edge","11","1","23","6","5","65","34.67","6.67","42.15","39.6","45.9","72.22","2057.96","2147.17","284.19","1.71","16.91","20.88","0.35","7.44","1.42","","504.9","-92.46","6.92","34.68","42.96","-126.54","-443.74","43.8","-212.78","32.57","27.03","150","-1.53","181.9","20.33","","0","0","37.59","2.57","","84.92","","0","4.73","13.41","5.67","2.75","12.2","3.36","NAUKRI","532777","INE663F01032"
"77","CG Power & Industrial","17","3","11","3","4","45","26","16.89","51.2","49.49","65.81","14.8","1466.9","1708.68","409.7","11.2","12.04","9.55","3.98","3.49","3.57","","173.63","6.8","-0.66","12.81","9.49","23.52","10.25","45.5","4.63","9.85","7.13","15.29","-0.55","18.85","7.07","","-0.01","0","56.36","1.67","","206.9","2.35","0","32.05","24.14","21.54","25.35","20.49","18.92","CGPOWER","500093","INE067A01029"
"78","Swiggy","11","1","12","7","2","40","6.17","11.39","42.15","39.6","-30.2","-15.69","-2389.66","-3066.48","-988.69","8.76","16.91","20.88","0.27","7.44","1.42","","","14.11","8.77","-18.17","-22.03","-126.54","-443.74","43.8","-212.78","4.95","4.55","-63.93","8.93","-76.24","-15.1","","0","0","0","2.54","","-23.76","25.75","0","-25.83","13.41","5.67","-30.49","12.2","3.36","SWIGGY","544285","INE00H001014"
"79","Bharat Heavy Electricals","8","1","17","10","9","80","35.17","2.01","51.2","49.49","44.77","6.02","1706.88","2134.56","1412.1","3.53","12.04","9.55","1.86","3.49","3.57","","136.42","19.7","4.14","4.66","2.67","23.52","10.25","45.5","4.63","2.65","2.83","187.18","3.7","56.86","2.34","","0","0","63.17","1.51","","2.28","211.9","0.36","3.6","24.14","21.54","2.15","20.49","18.92","BHEL","500103","INE257A01026"
"80","Mankind Pharma","18","1","12","7","3","40","29.17","4.94","52.19","52.37","30.42","29.11","3554.72","3777.15","673.1","5.66","7.07","7.21","-2.87","2.45","2.45","","93.22","38.89","16.7","24.17","12.9","12.84","36.79","12.65","37.81","8.19","6.37","-24.03","16.67","-17.22","42.41","","-0.01","0","72.66","1.23","","8.28","144.7","0.59","13.27","22.64","23.07","13.89","17.45","17.79","MANKIND","543904","INE634S01028"
"81","Hindustan Petroleum","5","2","16","6","6","70","71.33","2.96","53.25","52.95","7.66","4.29","18639.05","29427.26","","1.57","1.9","2.07","0.04","0.91","0.97","","155.26","-7.66","3.94","6.24","3.53","5.89","-31.07","9.04","-24.32","0.18","0.2","57.74","3.91","155.36","72.36","","0","0","54.9","0.6","","5.54","","1.3","12.67","10.1","9.37","13.16","9.53","8.92","HINDPETRO","500104","INE094A01015"
"82","Zydus Lifesciences","4","3","20","5","6","65","43.17","5.82","52.19","52.37","12.52","31.52","7328","7765.3","1290.25","3.55","7.07","7.21","1.67","2.45","2.45","","284.63","0.85","-14.19","31.1","20.1","12.84","36.79","12.65","37.81","3.83","3.67","38.08","-14.2","10.91","48.92","","0.01","0","75","1.89","","44.17","143.9","0.13","22.77","22.64","23.07","18.89","17.45","17.79","ZYDUSLIFE","532321","INE010B01027"
"83","ICICI Lombard ","9","2","14","6","5","40","31.33","0.9","50.26","44.63","25.02","14.8","3547.03","3608.93","750","6.6","6.46","4.36","3.82","2.32","2.16","","110.12","97.35","-19.62","13.3","10.43","2.56","11.8","-7.23","13.22","3.71","3.43","-9.43","-19.65","8.61","54.91","","-0.06","0","51.31","0.27","","35.01","","0","22.84","17.81","14.38","17.31","17.34","12.31","ICICIGI","540716","INE765G01017"
"84","Lodha Developers","11","1","18","7","7","75","37.33","3.03","43.22","48.08","28.5","31.77","4378.3","5092.8","1430.8","4.26","3.69","4.37","0.45","4.84","5.39","","278.22","129.9","16.9","29.62","21.35","28.06","70.67","35.84","75.05","8.66","5.81","85.88","16.86","61.08","33.33","","-0.02","0","71.85","1.69","","7.97","158.1","0.35","18.64","10.88","11.57","13.69","11.26","11.96","LODHA","543287","INE670K01029"
"85","Dabur","9","2","14","2","5","65","27.5","11.64","52.35","54.29","31.52","22.81","2866.44","2917.93","613.41","8.31","21.92","14.96","32.16","8.37","9.15","","22.33","1.63","-11.94","18.5","14.15","3.45","15.9","-1.4","17.07","7.15","7.12","6.25","-12.07","1.57","10.2","","0.01","0","66.23","1.51","","17.53","39.17","0.07","20.31","36.8","32.71","16.36","36.3","28.61","DABUR","500096","INE016A01026"
"86","Aditya Birla Capital","15","1","20","4","3","30","31.17","1.08","42.33","41.5","12.77","35.39","14366.42","15241.33","1448.79","2.84","2.9","2.92","-2.19","1.71","1.83","","262.3","95.33","2.41","36.34","7.83","-29.16","5.17","-30.35","0.73","1.19","2.19","-14.84","2.19","-12.78","12.47","","-0.12","0","68.58","1.84","","1.48","","4.59","10.69","21.43","22.46","10.96","10.68","10.83","ABCAPITAL","540691","INE674K01013"
"87","Indian Hotels Company","14","4","15","4","8","75","26.5","9.87","46.93","48.96","37.09","35.99","2999.79","3226.82","908.82","8.01","7.01","5.63","69.53","47.48","51.3","","438.23","870.06","-3.86","32.79","18.65","87.95","35.57","110.36","39.37","13.43","10.26","-48.59","-3.85","0.79","11.84","","0","0","38.12","2.09","","14.4","55.5","0.02","15.79","13.84","13","17.09","13.11","13.66","INDHOTEL","500850","INE053A01029"
"88","ICICI Prudential ","9","1","15","9","4","50","33.33","0.46","50.26","50.33","53.98","2.18","1543.76","1875.65","377.13","7.81","6.46","7.29","1.68","2.32","3.43","","11.11","56.15","30.87","1.98","1.81","2.56","11.8","-7.87","18.57","1.15","1.23","19.11","30.73","40.59","9.46","","-0.05","0","72.88","1.29","","10.6","","0.22","0.45","17.81","1.06","9.96","17.34","24.63","ICICIPRULI","540133","INE726G01019"
"89","Mazagon Dock Shipbuilders","10","2","13","1","7","65","27.83","3.78","51.2","53.63","28.44","27.82","3181.25","3059.35","","10.57","12.04","10.78","-4.38","3.49","2.4","","412.95","295.11","65.76","16.03","19.66","23.52","10.25","36.58","18.77","9.33","7.93","-35.95","65.74","-9.22","57.86","","0","0","81.22","1.25","","723.01","","0","34.5","24.14","25.11","30.39","20.49","23.88","MAZDOCK","543237","INE249Z01020"
"90","Max Healthcare","16","3","13","4","4","45","26.17","10.85","44.15","42.95","54.09","28.51","2004.44","2184.81","474.56","9.44","8.43","8.55","2.48","4.59","5.51","","1723.83","77.82","59.53","26.56","17.09","16.82","90.18","23.21","111.56","15.17","11.95","74.14","59.31","28.15","13.95","","-0.02","0","23.72","0.88","","12.15","42.7","0.27","12.27","15.63","13.9","11.46","22.02","23.28","MAXHEALTH","543220","INE027H01010"
"91","LG Electronics","12","1","14","5","5","","4","","46.64","38.5","","13.84","3374.11","","","13.83","8.99","10.55","","3.93","7.87","","","","-24.12","","","25.77","16.72","-7.75","87.99","","","-27.25","-24.07","","","","","0","85","1.95","","110.1","","0","45.23","24.97","28.93","36.9","20.74","25.06","LGEINDIA","544576","INE324D01010"
"92","United Spirits","14","0","15","2","7","60","28.83","13.22","51.46","47.95","38.62","21.36","2579","2688","480.8","11.34","7.93","10.25","2.44","1.46","1.78","","140.1","90.92","-9.96","18.29","13.32","-10.1","45.32","-20.58","17.81","8.42","7.38","24.58","-9.95","22.7","23.65","","0","1.18","56.67","1.95","","28.98","20.3","0","26.92","24.97","21.82","19.52","27.07","16.04","UNITDSPR","532432","INE854D01024"
"93","REC","3","1","16","4","5","50","46.33","0.69","50.26","48","11.18","96.28","54273.46","57582.66","5340.88","1.15","6.46","1.87","0.35","2.32","1.3","","219.46","58.28","-1.14","96.57","29.02","2.56","11.8","-6.51","14.03","2.01","1.61","9.39","-1.12","16","65.57","","0","0","52.63","1.14","","1.59","","6.38","68.85","17.81","56.21","20.41","17.34","16.03","RECLTD","532955","INE020B01018"
"94","Marico","8","1","17","8","5","45","26.17","16.28","52.35","54.29","35.76","21.66","2347","2456","476.09","23.89","21.92","14.96","8.24","8.37","9.15","","59.55","32.98","6.43","17.41","13.18","3.45","15.9","-1.4","17.07","7.76","7.44","12.01","6.48","6.86","13.2","","-0.01","2.03","58.93","2.07","","44.28","11.85","0.1","36.9","36.8","32.71","40.99","36.3","28.61","MARICO","531642","INE196A01026"
"95","Persistent Systems","8","1","18","6","7","65","28","27.27","53.73","55.3","38.58","18.39","2196.35","2688.42","650.33","13.6","9.84","10","1.8","9.9","10.56","","311.46","102.81","-6.79","18.75","12.43","-9.63","7.88","-9.36","6.66","7.18","6.98","15.94","-7.13","31.21","110.72","41.29","-0.27","0","30.29","2.36","","32.72","19.8","0","28.61","37.81","39.64","22.15","30.66","32.17","PERSISTENT","533179","INE262H01021"
"96","Apollo Hospitals","9","1","22","8","7","85","32.17","6.64","44.15","42.95","30.91","14.78","3222.1","3544","733.32","10.74","8.43","8.55","1.41","4.59","5.51","","217.92","36.97","10.26","14.29","7.19","16.82","90.18","23.21","111.56","4.37","4.2","26.01","10.27","41.32","116.28","","0","2.49","28.02","1.54","","7.03","112","0.64","15.32","15.63","13.9","17.6","22.02","23.28","APOLLOHOSP","508869","INE437A01024"
"97","GMR Airports ","7","3","14","1","4","","9.17","1.69","50.4","50.11","28.01","40.21","4187.58","5600.67","1013.9","-35.78","4.14","4.97","-5.98","1.42","1.56","","83.83","61.61","82.47","37.22","-1.77","86.08","78.14","176.35","-0.36","7.67","7.89","113.79","120","74.49","-0.21","","0","15.51","66.24","0.66","","1.13","","-12.62","5.7","11.57","15.05","0","10.66","13.21","GMRAIRPORT","532754","INE776C01039"
"98","Shree Cements","11","1","12","5","7","70","33","10.12","50.4","50.95","24.45","23.45","4523.25","5382.79","414.67","4.38","4.14","3.63","-76.53","1.42","1.37","","-26.9","-51.85","-51.99","23.33","8.53","86.08","78.14","42.98","3.86","5.71","4.87","303.68","-52","-0.75","476.4","","0","0","62.55","2.1","","22.07","48.25","0.04","6.67","11.57","8.19","5.21","10.66","7.47","SHREECEM","500387","INE070A01015"
"99","Lupin","2","3","31","3","6","70","41.83","7.06","52.19","52.37","17.26","24.12","5479.13","7025.34","1632.17","5","7.07","7.21","0.35","2.45","2.45","","1318.17","314.76","21.24","27.25","17.47","12.84","36.79","12.65","37.81","4.07","3.97","73.05","21.2","64.65","94.67","","-0.01","0","46.89","1.87","","18.58","82","0.3","21.29","22.64","23.07","19.07","17.45","17.79","LUPIN","500257","INE326A01037"
"100","ABB","10","2","18","6","7","70","25.5","13.61","51.2","49.49","53.03","21.81","2658.63","2513.57","515.45","14.1","12.04","9.55","11.61","3.49","3.57","","516.89","260.13","16.29","16.56","13.56","23.52","10.25","45.5","4.63","12.02","7.67","-7.12","16.33","4.87","83.24","","0","0","75","2.04","","161.62","4.47","0","35.54","24.14","21.54","26.45","20.49","18.92","ABB","500002","INE117A01022"
