"Sl No","Stock","SWOT Weakness","SWOT Threats","SWOT Strengths","SWOT Opportunities","Piotroski Score","Durability Score","Valuation Score","Altman Zscore","Sector Score","Industry Score","EV Per EBITDA Ann ","EBITDA Ann  Margin %","EBITDA Ann ","EBITDA TTM","FC Est  1Q forward EBIT Qtr","PBV Adjusted","Sector PBV TTM","Industry PBV TTM","PEG TTM","Sector PEG TTM","Industry PEG TTM","OPM Ann  %","Net Profit 5Y Growth %","Net Profit 3Y Growth %","Net Profit QoQ Growth %","OPM TTM %","NPM TTM %","Sector Net Profit Growth Qtr QoQ %","Sector Net Profit Growth Ann  YoY %","Industry Net Profit Growth Qtr QoQ %","Industry Net Profit Growth Ann  YoY %","Price To Sales Ann ","Price to Sales TTM","EPS Qtr YoY Growth %","Basic EPS QoQ Growth %","EPS TTM Growth %","Basic EPS TTM","FC Est  1Q fwd Cash EPS Qtr","Promoter holding change QoQ %","Promoter holding pledge percentage % Qtr","Promoter holding latest %","Current Ratio Ann ","Current Ratio TTM","Interest Coverage Ratio Ann ","FC Est  1Q fwd Interest Expense Qtr","Total Debt to Total Equity Ann ","ROCE Ann  %","Sector ROCE","Industry ROCE","ROE Ann  %","Sector ROE","Industry ROE","NSE Code","BSE Code","ISIN"
"62","KSH International","7","0","13","1","3","","1.83","","51.2","52.25","","6.86","132.43","","","7.24","12.04","18.14","","3.49","4.12","","","","30.47","","","23.52","10.25","-3.41","13.35","","","129.52","30.58","","","","","0","74.58","1.48","","4.73","","1.21","27.88","24.14","24.83","22.77","20.49","21.6","KSHINTL","544664","INE987S01020"
"63","TCPL Packaging","13","1","9","4","7","70","45.83","3.41","44.28","49.91","15.32","17.36","307.43","311.77","","3.54","6.02","2.47","1.92","8.93","3.2","","","202.05","28.71","15.93","7.09","53.7","37.53","-1.28","226.73","2.34","1.33","-19.18","28.71","9.76","139.34","","0","0","55.74","1.23","","5.28","","0.91","23.01","13.06","14.45","22.21","14.69","11.49","TCPLPACK","523301","INE822C01015"
"64","Hikal","19","2","6","4","7","65","46.17","2.2","52.19","52.37","17.05","17.92","333.4","234.8","","2","7.07","7.21","-2.74","2.45","2.45","","7.54","-43.43","-55.8","13.41","0.59","12.84","36.79","12.65","37.81","2.66","1.41","-291.22","-55.49","-86.26","0.82","","0","0","68.85","1.26","","4.43","","0.6","11.44","22.64","23.07","7.19","17.45","17.79","HIKAL","524735","INE475B01022"
"65","Bombay Dyeing","14","1","10","3","4","45","35.33","3.34","47.61","48.96","25.56","6.23","100.11","168.22","","1.01","16.3","3.57","-0.25","3.03","4.28","","49.52","206.48","-86.1","-1.57","6.43","4.96","-13.36","-26.38","-44.53","1.67","1.58","-99.53","-86.57","-97.24","4.71","","-0.01","0","53.57","2.47","","5.2","","0","2.72","27.03","14.98","20.67","21.4","12.07","BOMDYEING","500020","INE032A01023"
"66","Shanti Educational","13","1","16","2","5","60","19.17","70.94","31.95","13.03","120.95","19.39","11.44","11.39","","31.45","12.4","21.61","6.85","4.43","3.67","","","","-9.7","11.6","10.61","32.26","20.34","1487.67","159","23.36","36.3","0","-11.11","49.93","0.43","","-10.12","0","52.24","1.5","","25.68","","0.11","13.19","22.25","24.93","9.98","22.85","19.71","","539921","INE440T01028"
"67","Rossell Techsys","3","0","15","1","4","60","35.33","6.46","51.2","53.63","34.51","14.55","37.79","59.37","","16.92","12.04","10.78","0.03","3.49","2.4","","","","72.09","14.87","5.59","23.52","10.25","36.58","18.77","4.11","6.38","7600","72.41","3325.44","5.57","","0","0","74.8","1.08","","2.35","","1.8","19.63","24.14","25.11","5.91","20.49","23.88","ROSSTECH","544294","INE0OJW01016"
"68","John Cockerill","17","0","13","0","4","50","21.67","4.68","51.2","50.35","1839.77","0.28","1.09","19.81","","11.94","12.04","15.47","9.12","3.49","2.93","","-122.67","-215.99","418.83","3.76","2.57","23.52","10.25","13.68","2.08","5.32","7.33","218.97","418.97","31.29","17.05","","-4.56","0","70.44","1.25","","0.48","","0","-2.06","24.14","28.12","-2.67","20.49","22.83","","500147","INE515A01019"
"69","Sagar Cements","26","2","3","5","3","30","33.5","1.23","50.4","50.95","22.66","7.19","162.52","233.94","","1.43","4.14","3.63","0.41","1.42","1.37","","-885.44","-403.38","-36.09","9.81","-6.72","86.08","78.14","42.98","3.86","1.04","0.95","-17.51","-44.97","-34.72","-12.96","","0","26.99","48.33","0.58","","0.86","","0.83","-2.29","11.57","8.19","-12.17","10.66","7.47","SAGCEM","502090","INE229C01021"
"70","Euro Pratik Sales","12","1","5","4","2","45","24","60.14","31.95","32.25","","38.23","108.68","96.65","","9.04","12.4","5.52","","4.43","2.19","","","","136.91","32.49","21.99","32.26","20.34","93.25","-45.89","","7.81","-13.46","136.84","","6.65","","0","0","70.09","9.86","","27.14","","0.01","41.31","22.25","13.69","32.77","22.85","10.48","EUROPRATIK","544519","INE198501012"
"71","Tide Water Oil ","12","1","12","1","7","75","46.17","7.14","53.25","56.09","10.7","10.79","212.79","228.91","","2.48","1.9","1.88","0.48","0.91","0.47","","38.25","37.3","-17.58","10.68","9.21","5.89","-31.07","-1.91","-57.94","1.18","1.19","18.32","-17.58","26.63","107.7","","0","0","64.58","3.01","","59.94","","0","18.75","10.1","13.58","18.46","9.53","11.76","VEEDOL","590005","INE484C01030"
"72","Sambhv Steel Tubes","17","1","4","0","3","45","42.67","3.45","60.22","52.54","","10.66","161.12","225.58","","2.48","6.45","6.93","","5.83","74.88","","387.73","-19.5","-10.28","10.94","4.55","-12.63","18.76","7.27","14.16","","1.21","349.34","-26.62","","3.09","","0","0","56.15","0.96","","3.37","","1.07","14.24","23.41","20.33","11.7","24.83","16.75","SAMBHV","544430","INE12NJ01018"
"73","Repco Home Finance","6","0","15","6","6","45","44","0.92","50.26","42.77","8.3","93.65","1578.2","1596.13","146.25","0.67","6.46","2.45","1.78","2.32","0.83","","54.79","137.75","-4.76","90.41","26.37","2.56","11.8","2.02","-5.34","1.24","1.4","-4.73","-4.73","2.97","73.31","","0","0","37.13","1.3","","1.63","","3.25","44.15","17.81","44.45","13.46","17.34","13.12","REPCOHOME","535322","INE612J01015"
"74","Marsons","10","0","15","0","6","60","27.5","51.71","51.2","49.49","113.37","16.98","28.59","33.3","","17.42","12.04","9.55","0.52","3.49","3.57","","1038.53","2270.14","14.49","14.6","15.73","23.52","10.25","45.5","4.63","19.24","11.77","23.26","12.77","144.51","1.89","","0","0","53.65","3.37","","192.53","","0.02","23.03","24.14","21.54","22.87","20.49","18.92","","517467","INE415B01044"
"75","Utkarsh Small Finance","24","0","6","3","3","35","43","1.21","50.26","50.69","","","1083.5","878.6","","0.62","6.46","3.15","0.01","2.32","1.48","-15.3","","","-45.51","14.37","-21.31","2.56","11.8","403.95","-82.55","0.64","0.69","-772.34","-45.62","-262.11","-4.23","","-26.25","0","42.67","","","1.58","","0.79","10.22","17.81","14.03","0.79","17.34","10.44","UTKARSHBNK","543942","INE735W01017"
"76","Vardhman Special Steels","11","2","9","0","5","70","43.33","6.87","60.22","52.54","9.79","10.04","177.16","190.9","","2.02","6.45","6.93","14.75","5.83","74.88","","2687.15","-7.61","-2.83","8.8","6.25","-12.63","18.76","7.27","14.16","0.92","1.41","32.32","-3.6","1.53","11.15","","-0.03","0","51.1","2.11","","9.51","","0.15","17.46","23.41","20.33","11.66","24.83","16.75","VSSL","534392","INE050M01012"
"77","Sanghvi Movers","7","1","8","3","4","45","43","3.92","52.91","47.23","6.73","47.44","371.1","391.05","","2.01","8.89","6.33","","1.69","0.46","","","432.3","-27.83","37.89","18.09","0.75","7.1","-37.48","221.56","2.7","2.54","24.7","-27.76","","20.03","","0","0","47.25","1.75","","14.34","","0.38","16.95","14.28","11.77","13.69","30.44","17.96","SANGHVIMOV","530073","INE989A01032"
"78","Fineotex Chemical","17","3","10","2","5","50","24.83","19.33","51.56","52.48","17.15","28.41","151.53","141.2","","3.35","6.31","7.89","-1.23","19.34","2.44","","727.53","96.12","4.73","21.48","18.91","0.3","28.87","-6.07","12.09","4.94","4.72","-18.93","4.13","-20.25","0.84","","-0.58","0","62.3","3.89","","141.76","","0","19.03","16.66","18.23","14.79","12.97","14.15","FCL","533333","INE045J01034"
"79","Jain Irrigation","19","1","8","1","5","","68.67","1.15","51.2","48.98","10.63","12.64","730.67","811.65","","0.42","12.04","7.22","0.04","3.49","1.15","","104.69","-89.68","10.05","13.15","0.97","23.52","10.25","0.35","5.75","0.69","0.4","250","5","1149.89","0.83","","0","40.77","26.68","1.31","","1.69","","0.67","6.5","24.14","18.58","0.59","20.49","15.29","JISLJALEQS","500219","INE175A01038"
"80","Protean eGov Tech","18","1","6","0","6","65","42.83","6.17","53.73","55.3","35.71","17.67","148.59","157.88","","2.43","9.84","10","3.07","9.9","10.56","","","-35.76","0.04","8.96","10.28","-9.63","7.88","-9.36","6.66","6.47","2.79","-15.15","0","8.83","22.41","","0","0","0","2.08","","63.5","","0","11.17","37.81","39.64","9.25","30.66","32.17","","544021","INE004A01022"
"81","Concord Control ","8","0","14","0","3","","17.67","","44.28","41.35","20.83","26.63","33.15","33.15","","20.74","6.02","15.05","","8.93","3.22","","2066.27","774.81","","","","53.7","37.53","-80.42","-320.66","5.66","","","","","22.39","","","0","66.8","6.45","","13.11","","0","26","13.06","16.92","19","14.69","10.38","","543619","INE0N0J01014"
"82","Arvind SmartSpaces","9","3","16","6","4","60","33.5","1.35","43.22","48.08","19.1","26.77","190.99","168.55","66.7","4.15","3.69","4.37","0.78","4.84","5.39","","181.08","340.94","26.79","23.4","14.99","28.06","70.67","35.84","75.05","4.51","4.04","-65.47","26.64","34.67","20.11","","0","0","49.82","1.22","","9.18","7","0.47","17.71","10.88","11.57","18.47","11.26","11.96","ARVSMART","539301","INE034S01021"
"83","Deccan Gold Mines","8","1","19","1","1","","3.5","9.4","60.22","46.94","-26.16","-1604.18","-61.21","-77.1","","4.8","6.45","4.08","-1.12","5.83","0.88","","-1128.93","-1133.18","32.75","-1995.58","-1222.72","-12.63","18.76","-37.25","-1.68","388.32","635.45","75.75","35.58","46.27","-2.43","","-3.32","0","20.84","1.46","","-6.26","","0.59","-21.81","23.41","24.12","-13.07","24.83","28.69","","512068","INE945F01025"
"84","Soma Papers & Ind","11","2","16","0","0","","17","6077.15","44.28","28.69","-37.34","0","-0.19","0.24","","18.12","6.02","3.36","82.91","8.93","10.72","","-67.29","-397.09","-85.25","","","53.7","37.53","-76","-63.45","0","","92.55","-84.62","126.9","0.02","","7.12","0","56.64","17.04","","0","","5.95","-72.35","13.06","5.68","-502.55","14.69","7.71","","516038","INE737E01011"
"85","Sundaram-Clayton","23","1","9","2","3","50","16.67","1.6","48.77","50.85","53.31","5.24","118.57","324.01","","2.86","7.12","5.9","-1.23","2.94","4.12","","","-142.23","-11.41","4.71","-1.07","235.34","0.52","14.61","2.2","2.15","1.18","-8.96","-11.41","89.69","-10.3","","0","0","59.09","0.74","","1.14","","1.53","-2.77","20.66","18.62","-1.09","18.57","14.6","SUNCLAY","544066","INE0Q3R01026"
"86","Apeejay Surrendra","10","2","13","3","7","80","43.33","4.87","46.93","48.96","14.03","35.85","226.42","225.36","","1.92","7.01","5.63","1.14","47.48","51.3","","","397.54","20.81","32.44","13.1","87.95","35.57","110.36","39.37","4.95","3.72","-39.2","20.63","24.87","4.14","","0","0","68.14","1.62","","13.69","","0.06","10.95","13.84","13","6.5","13.11","13.66","PARKHOTELS","544111","INE988S01028"
"87","Baazar Style Retail","2","1","23","2","6","70","45.83","2.74","42.15","45.47","9.76","14.77","198.56","315.41","","5.51","16.91","13.49","0.13","7.44","12.29","","","","2405.04","15.04","4.65","-126.54","-443.74","34.05","-30.22","1.34","1.51","647.62","2364.29","244.21","10.4","","0","0","45.71","1.21","","2.88","","0.41","8.2","13.41","19.62","3.63","12.2","16.88","STYLEBAAZA","544243","INE01FR01028"
"88","Marine Electricals","7","1","20","1","7","90","33.33","6.91","44.28","41.35","26.38","10.69","82.02","94.06","","5.86","6.02","15.05","2.2","8.93","3.22","","324.52","1963.58","42.02","9.2","5.6","53.7","37.53","-80.42","-320.66","2.82","3.02","26.32","42.86","24.49","3.38","","0.08","0","68.54","2.14","","5.83","","0.12","15.15","13.06","16.92","9.51","14.69","10.38","MARINE","","INE01JE01028"
"89","Siyaram Silk Mills","12","1","13","3","4","50","53.67","5.07","47.61","48.96","9.08","15.81","351.35","384.61","","1.87","16.3","3.57","1.5","3.03","4.28","","184.66","-8.84","1768.5","12.72","8.69","4.96","-13.36","-26.38","-44.53","1.33","1.05","27.15","1773.53","8.1","46.02","","0","0","67.44","2.64","","14.78","","0.18","20.65","27.03","14.98","15.36","21.4","12.07","SIYSIL","503811","INE076B01028"
"90","Premier Explosives","8","0","18","2","7","80","37.67","7.02","51.2","52.25","29.14","14.39","60.09","76.86","","9.17","12.04","18.14","0.61","3.49","4.12","","388.99","441.41","16.05","11.44","10.08","23.52","10.25","-3.41","13.35","4.34","5.56","111.46","16.49","90.64","8.58","","0","0","41.33","1.28","","5.56","","0.17","17.41","24.14","24.83","11.67","20.49","21.6","PREMEXPLN","526247","INE863B01029"
"91","Prataap Snacks","15","0","7","1","3","30","16","7.66","52.35","50.38","44.51","3.41","58.35","16.07","","3.67","21.92","39.82","0.27","8.37","5.83","","-211.03","-1298.79","571.01","2.39","-2.64","3.45","15.9","1.14","1.4","1.51","1.51","-24.81","568.97","-214.89","-18.63","","-0.05","2.29","54.81","1.57","","8.57","","0.06","-1.43","36.8","49.13","-4.96","36.3","56.97","DIAMONDYD","540724","INE393P01035"
"92","Prince Pipes ","14","1","8","2","4","55","42.83","3.72","51.2","48.98","16.49","6.95","175.54","164.08","4.9","1.61","12.04","7.22","-1.34","3.49","1.15","","-61.66","-82.7","203.53","6.17","0.94","23.52","10.25","0.35","5.75","1.07","1.03","-0.75","200","-82.37","2.1","","0","0","60.94","2.12","","18.15","4.2","0.17","4","24.14","18.58","2.73","20.49","15.29","PRINCEPIPE","542907","INE689W01016"
"93","R M Drip and Sprinklers","7","0","25","0","4","55","20.83","24","51.2","48.98","31.78","27.92","36.64","49.3","","29.47","12.04","7.22","","3.49","1.15","","","","7.93","29.73","26.4","23.52","10.25","0.35","5.75","8.66","16.15","202.11","7.51","","1.67","","0","0","21.06","2.46","","20.6","","0.33","33.7","24.14","18.58","30","20.49","15.29","RMDRIP","544456","INE219Y01026"
"94","KDDL","13","2","10","1","3","45","33.83","3.37","47.61","32.04","13.57","18.62","306.96","331.83","","2.45","16.3","12.45","-37.39","3.03","3.65","","16046.17","196.49","-5.14","15.1","4.94","4.96","-13.36","5.41","23.18","2.46","1.37","-19.85","-5.18","-0.74","75.28","","0","0","50.43","4.16","","9.77","","0.14","12.52","27.03","22.5","10.33","21.4","20.12","KDDL","532054","INE291D01011"
"95","West Coast Paper ","15","0","8","2","4","45","48.5","2.24","44.28","28.69","5.32","17.02","691.58","523.21","","0.72","6.02","3.36","-0.23","8.93","10.72","","-15.99","1.34","-67.85","8.43","4.44","53.7","37.53","-76","-63.45","0.66","0.63","-80.36","-67.84","-60.74","27.26","","0","0","56.55","3","","18.11","","0.12","10.43","13.06","5.68","8.91","14.69","7.71","WSTCSTPAPR","500444","INE976A01021"
"96","Greenpanel Industries","18","2","9","2","4","55","22.83","3.02","44.07","44.08","19.96","10.71","153.78","90.88","9.1","1.91","5.14","5.37","7.88","8.41","8.71","","345.14","-69.1","81.46","5.07","-0.22","65.35","-38.71","98.49","-30.98","1.94","1.76","-133.11","82.27","-103.44","-0.26","","0","0","53.13","1.94","","23.05","9.8","0.28","4.1","13.02","13.34","5.2","9.22","9.25","GREENPANEL","542857","INE08ZM01014"
"97","The Orissa Minerals","13","1","10","0","2","","10.5","2.1","60.22","46.94","-140.7","-34.16","-22.08","-22.17","","-214.21","6.45","4.08","0.18","5.83","0.88","","47.55","-177.52","212.74","-42","-53.7","-12.63","18.76","-37.25","-1.68","46.28","35.85","296.97","212.93","-365.69","-64.3","","0","0","50.01","0.43","","-0.98","","-3.45","-19.38","23.41","24.12","0","24.83","28.69","ORISSAMINE","590086","INE725E01024"
"98","Polyplex Corporation","9","0","11","0","7","70","53.83","1.79","44.28","49.91","8.1","11.49","791.4","464.79","","0.64","6.02","2.47","-0.67","8.93","3.2","","-25.82","-63.22","227.91","4.1","1.05","53.7","37.53","-1.28","226.73","0.55","0.37","-71.86","227.97","-52.53","23.34","","0.04","0","26.73","2.78","","17.17","","0.23","7.34","13.06","14.45","5.55","14.69","11.49","POLYPLEX","524051","INE633B01018"
"99","Raymond","15","3","18","5","6","75","52","3.4","43.22","48.08","30.35","17.19","334.78","5586.53","","0.79","3.69","4.37","-0.02","4.84","5.39","","3790.99","2831.23","-68.63","9.89","252.6","28.06","70.67","35.84","75.05","4.8","1.19","-95.02","-68.42","-29.18","822.08","","0","7.88","48.87","1.72","","5.13","","0.18","4.01","10.88","11.57","205.35","11.26","11.96","RAYMOND","500330","INE301A01014"
"100","Unichem Laboratories","11","1","12","4","5","65","50.83","2.59","52.19","52.37","17.29","14.22","300.18","250.29","","1.06","7.07","7.21","0.02","2.45","2.45","","328.5","315.95","-13.56","11.59","3.97","12.84","36.79","12.65","37.81","2.31","1.16","-138.94","-13.42","1687.51","12.56","","0","0","70.22","2.05","","14.27","","0.18","6.81","22.64","23.07","5.61","17.45","17.79","UNICHEMLAB","506690","INE351A01035"
