"Sl No","Stock","SWOT Weakness","SWOT Threats","SWOT Strengths","SWOT Opportunities","Piotroski Score","Durability Score","Valuation Score","Altman Zscore","Sector Score","Industry Score","EV Per EBITDA Ann ","EBITDA Ann  Margin %","EBITDA Ann ","EBITDA TTM","FC Est  1Q forward EBIT Qtr","PBV Adjusted","Sector PBV TTM","Industry PBV TTM","PEG TTM","Sector PEG TTM","Industry PEG TTM","OPM Ann  %","Net Profit 5Y Growth %","Net Profit 3Y Growth %","Net Profit QoQ Growth %","OPM TTM %","NPM TTM %","Sector Net Profit Growth Qtr QoQ %","Sector Net Profit Growth Ann  YoY %","Industry Net Profit Growth Qtr QoQ %","Industry Net Profit Growth Ann  YoY %","Price To Sales Ann ","Price to Sales TTM","EPS Qtr YoY Growth %","Basic EPS QoQ Growth %","EPS TTM Growth %","Basic EPS TTM","FC Est  1Q fwd Cash EPS Qtr","Promoter holding change QoQ %","Promoter holding pledge percentage % Qtr","Promoter holding latest %","Current Ratio Ann ","Current Ratio TTM","Interest Coverage Ratio Ann ","FC Est  1Q fwd Interest Expense Qtr","Total Debt to Total Equity Ann ","ROCE Ann  %","Sector ROCE","Industry ROCE","ROE Ann  %","Sector ROE","Industry ROE","NSE Code","BSE Code","ISIN"
"61","Paradeep Phosphates","8","2","17","3","8","95","61.83","3.54","51.46","51.46","8.67","9.89","1367.24","1952.21","","1.99","13.25","13.25","0.09","0.95","0.95","","185.57","38.48","33.65","9.91","5.03","80.31","151.11","80.31","151.11","0.61","0.73","18.28","5.1","152.2","8.83","","0.5","12.51","57.7","1.14","","3.77","","1.06","22.67","20.27","20.27","13.53","11.93","11.93","PARADEEP","543530","INE088F01024"
"62","Zydus Wellness","11","3","12","5","7","65","32.33","11.16","52.35","50.38","27.31","14.51","393.3","358.2","40.5","2.34","21.92","39.82","-2.56","8.37","5.83","","144.78","12.31","-141.28","13.28","8.78","3.45","15.9","1.14","1.4","3.92","4.63","-150.61","-108.26","-20.61","7.96","","0","0","69.63","1.48","","32.78","36.9","0.03","6.4","36.8","49.13","6.11","36.3","56.97","ZYDUSWELL","531335","INE768C01028"
"63","Aptus Value Housing ","11","1","18","7","4","40","35.17","2.38","50.26","42.77","13.86","87.26","1527.42","1727.38","323.14","2.88","6.46","2.45","0.64","2.32","0.83","","256.02","102.96","3.33","83.97","42.2","2.56","11.8","2.02","-5.34","8.43","6.7","24.38","3.42","24.88","16.84","","0","0","23.87","1.62","","2.83","","1.59","34.96","17.81","44.45","17.4","17.34","13.12","APTUS","543335","INE852O01025"
"64","Elgi Equipments","17","0","16","7","6","65","35","9.35","51.2","47.87","25.62","16.59","582.6","631.48","121.2","6.68","12.04","7.21","1.82","3.49","2.48","","722.7","96.27","41.82","14.43","10.6","23.52","10.25","7.83","51.63","4.36","3.65","28.76","42.07","18.89","12.29","","0","0.88","31.19","2.1","","19.1","5.7","0.26","25.85","24.14","37.14","18.77","20.49","27.82","ELGIEQUIP","522074","INE285A01027"
"65","Emmvee Photovoltaic Power","4","1","6","1","3","","8","","46.64","48.58","","31.96","746.65","1208.64","","13.82","8.99","7.39","","3.93","2.93","","","","10.84","","","25.77","16.72","15.39","49.14","","","","2.49","","","","","0","80.03","1.25","","6.92","","3.63","23.03","24.97","24.76","68.74","20.74","21.91","EMMVEE","544608","INE1C6T01020"
"66","Brainbees Solutions","14","0","17","2","3","50","14.33","3.36","42.15","39.6","45.05","4.96","380.45","352.29","22.2","2.86","16.91","20.88","-6.45","7.44","1.42","","","-166.19","24.5","2.72","-2.06","-126.54","-443.74","43.8","-212.78","2.32","1.69","33.03","23.96","12.75","-3.18","","0","0","0","2.19","","2.4","","0.12","-0.35","13.41","5.67","-4.03","12.2","3.36","FIRSTCRY","544226","INE02RE01045"
"67","Leela Palaces Hotels Resorts","9","2","20","3","5","","32.5","2.24","46.93","48.96","","53.84","700.36","798.2","","2.23","7.01","5.63","","47.48","51.3","","","","97.92","47.95","23.77","87.95","35.57","110.36","39.37","","9.32","121.9","93.19","","10.45","","0","0","75.91","1.03","","1.53","","1.1","7.24","13.84","13","1.34","13.11","13.66","THELEELA","544408","INE0AQ201015"
"68","Travel Food Services","13","2","12","5","6","60","29.83","11.86","46.93","40.47","","37.27","629.07","656.18","","11.6","7.01","11.4","","47.48","16.42","","","","4.36","38.01","25.73","87.95","35.57","13.77","-3.22","","9.11","-10.69","4.3","","29.48","","0","0","86.19","1.58","","13.76","","0","38.65","13.84","16.63","34.47","13.11","11.3","TRAVELFOOD","544443","INE103V01028"
"69","V-Guard Industries","15","0","19","7","7","60","34","9.18","46.64","47.84","29.08","9.57","534.12","500.13","87.6","6.28","8.99","4.97","-22.36","3.93","2.67","","67.66","37.78","-11.59","8.55","5.17","25.77","16.72","11.69","7.65","2.79","2.45","2.76","-11.83","-2.12","6.66","","-0.04","0","53.28","1.71","","21.79","0.5","0.01","18.93","24.97","17.09","14.95","20.74","13.51","VGUARD","532953","INE951I01027"
"70","BEML","12","2","11","3","6","65","27.67","4.44","48.77","33.14","25.81","13.16","529.41","530.71","","4.77","7.12","10.54","12.89","2.94","2.18","","358.26","127.16","174.92","12.66","7.39","235.34","0.52","-88.03","20.32","3.34","3.44","-5.95","174.87","3.61","35.52","","0","0","54.03","2.68","","9.75","","0.08","11.43","20.66","16.95","10.13","18.57","20.04","BEML","500048","INE258A01024"
"71","Devyani Intl","20","3","6","2","5","55","17.67","3.3","46.93","40.47","22.44","17.12","847.82","835.94","46.85","8.87","7.01","11.4","2.02","47.48","16.42","","107.52","-94.15","-693.47","15.22","-0.64","87.95","35.57","13.77","-3.22","3.63","2.63","-342.26","-700","-203.57","-0.27","","-0.05","0","61.37","0.43","","3.2","69","0.85","6.57","13.84","16.63","0.83","13.11","11.3","DEVYANI","543330","INE872J01023"
"72","Anupam Rasayan","14","1","14","1","3","55","29","4.4","51.56","52.48","23.78","28.69","412.35","543.53","","4.34","6.31","7.89","0.79","19.34","2.44","","75.45","-38.66","30.43","25.09","7.17","0.3","28.87","-6.07","12.09","5.83","6.59","160.26","26.77","116.28","13.28","","0","15.99","59.07","1.42","","3.67","","0.46","8.95","16.66","18.23","3.27","12.97","14.15","ANURAS","543275","INE930P01018"
"73","Ola Electric ","21","0","7","5","2","35","9.83","1.67","48.77","55.43","-17.33","-29.26","-1321","-1217","-376.32","3.2","7.12","10.48","0.15","2.94","1.85","","","-190.25","2.34","-50.25","-71.83","235.34","0.52","-1.87","7.67","5.18","4.38","20.83","2.06","-39.42","-5.17","","-2.19","0","34.59","1.87","","-3.61","","0.59","-25.08","20.66","25.39","-44.25","18.57","22.72","OLAELEC","544225","INE0LXG01040"
"74","Canara HSBC Life Insurance","10","0","15","4","6","","41.5","0.6","50.26","50.33","","1","107.14","167.08","","9.06","6.46","7.29","","2.32","3.43","","","","-32.25","0.26","0.78","2.56","11.8","-7.87","18.57","","0.88","-6.45","-32.56","","1.3","","","0","62","1.51","","13.19","","0","0.2","17.81","1.06","7.71","17.34","24.63","CANHLIFE","544583","INE01TY01017"
"75","Granules","4","2","21","1","6","65","42","5.05","52.19","52.37","13.05","21.37","958.16","1103.72","239.5","3.53","7.07","7.21","1.86","2.45","2.45","","49.53","21.5","15.01","21.31","10.71","12.84","36.79","12.65","37.81","2.64","2.76","27.63","15.06","13.85","22.48","","0","0","38.82","1.56","","9.28","28.3","0.35","17.24","22.64","23.07","13.49","17.45","17.79","GRANULES","532482","INE101D01020"
"76","India Cements","8","2","21","6","4","50","16.67","2.75","50.4","50.95","-55.44","-4.18","-173.69","274.93","","1.4","4.14","3.63","-2.57","1.42","1.37","","-386.45","-283.12","-130.31","5.4","-2.52","86.08","78.14","42.98","3.86","2.07","3.16","-100.06","-132.14","48.8","-3.62","","-0.6","0","75","1.37","","-0.65","40","0.11","-3.28","11.57","8.19","-1.4","10.66","7.47","INDIACEM","530005","INE383A01012"
"77","Belrise Industries","10","1","11","5","3","45","40.33","3.9","48.77","50.85","","13.05","1082.77","1209.58","","2.83","7.12","5.9","","2.94","4.12","","","35.74","19.07","12.31","5.03","235.34","0.52","14.61","2.2","","1.55","44.76","8.67","","5.12","","-6.55","0","66.46","1.34","","3.52","","1.08","16.84","20.66","18.62","13.18","18.57","14.6","BELRISE","544405","INE894V01022"
"78","Dr Agarwals Health Care","10","2","13","3","5","65","28","5.81","44.15","42.95","28.2","29.36","502.4","556.76","64.9","7.32","8.43","8.55","3.9","4.59","5.51","","","121.41","-1.2","27.16","6.11","16.82","90.18","23.21","111.56","8.25","7.53","64.91","-1.05","31.58","3.62","","-0.03","0","32.39","1.66","","4.62","23","0.13","8.5","15.63","13.9","4.47","22.02","23.28","AGARWALEYE","544350","INE943P01029"
"79","India Grid Trust","17","0","10","1","1","20","27.33","0.88","43.22","20.79","","","0","2937.78","","2.39","3.69","7.07","-2.05","4.84","1.7","","","","-40.4","84.59","8.37","28.06","70.67","8.96","58.79","","4.16","-57.38","-40.23","-24.23","3.3","","0","0","0","","","","","","","10.88","7.64","","11.26","7.59","INDIGRID","540565","INE219X23014"
"80","Acutaas Chemicals","3","1","27","3","6","75","30.33","37.49","52.19","52.37","39.21","24.73","249","333.08","105.7","10.01","7.07","7.21","0.45","2.45","2.45","","477.77","120.6","63.1","27.34","20.42","12.84","36.79","12.65","37.81","9.93","12.9","-5.97","63.03","140.36","27.36","","0","0","32.66","3.91","","40.04","","0.01","16.5","22.64","23.07","12.11","17.45","17.79","ACUTAAS","543349","INE00FF01025"
"81","Ratnamani Metals & Tubes","8","1","11","5","4","65","40","9.17","60.22","59.53","20.41","17.02","883.14","990.36","154.6","3.66","6.45","2.99","1.63","5.83","2.57","","76.88","68.6","3.34","16.84","11.28","-12.63","18.76","-11.38","-13.53","3.49","2.64","37.12","3.3","14.31","86.53","","0","0","59.77","3.31","","23.6","","0.04","19.83","23.41","10.65","14.95","24.83","6.51","RATNAMANI","520111","INE703B01027"
"82","ABREL","22","1","6","6","1","","7","1.13","44.28","28.69","382.69","5.58","68.04","-139.48","29","3.75","6.02","3.36","0.21","8.93","10.72","","-144.16","-196.85","38.2","-7.67","-13.34","53.7","37.53","-76","-63.45","18.04","8.89","-721.74","37.83","-318.29","-19.05","","0","0","50.21","1.67","","1.49","12.45","1.3","0.05","13.06","5.68","-4.19","14.69","7.71","ABREL","500040","INE055A01016"
"83","Niva Bupa Health Insurance","9","0","17","6","6","55","39.83","1.3","50.26","44.63","47.33","5.61","301.79","92.61","-49.2","4.53","6.46","4.36","-3.78","2.32","2.16","","","208.65","61.43","1.38","1.58","2.56","11.8","-7.23","13.22","2.65","2.42","-337.5","62","-40.57","0.5","","-0.05","0","55.36","0.23","","4.74","","0.08","8.37","17.81","14.38","6.99","17.34","12.31","NIVABUPA","544286","INE995S01015"
"84","DOMS Industries","11","2","15","6","3","50","26.17","19.28","44.28","44.94","47.14","19.39","371.05","396.27","","12.92","6.02","10.2","4.23","8.93","195.58","","","1308.93","1.73","17.49","10.03","53.7","37.53","19.14","4.8","9.14","6.64","8.6","1.69","15.63","35.38","","0","0","70.39","2.68","","24.66","","0.15","23.9","13.06","21.51","20.17","14.69","17.8","DOMS","544045","INE321T01012"
"85","RRP Semiconductor","11","0","15","0","4","","0.17","365.96","50.26","45.38","72.91","37","11.69","1.01","","1520.92","6.46","113.92","33.88","2.32","5.84","","15494.14","12982.34","-2381.69","5.81","-17.71","2.56","11.8","-39.04","-44.72","26.63","1016.53","-506.98","-2400","-169.42","-1.82","","0.01","0","1.28","3.54","","51.5","","0.73","40.38","17.81","28.64","51.59","17.34","20.82","","504346","INE713N01013"
"86","Crompton Greaves","13","2","7","8","8","70","39","4.79","46.64","47.84","24.21","12.17","957.02","846.74","126.8","4.21","8.99","4.97","-5.38","3.93","2.67","","12","-3.88","-41.8","10.36","6.11","25.77","16.72","11.69","7.65","2.89","1.85","-42.78","-41.58","-5.63","7.34","","0","0","0","1.34","","19.95","5.35","0.09","19.22","24.97","17.09","16.39","20.74","13.51","CROMPTON","539876","INE299U01018"
"87","Cohance Lifesciences","23","0","7","7","3","45","27.5","7.77","52.19","52.37","68.38","36.21","433.76","472.17","170.23","3.79","7.07","7.21","29.67","2.45","2.45","","-15.5","-40.97","51.55","23.39","13.66","12.84","36.79","12.65","37.81","24.66","7.91","-39.94","51.56","1.95","6.48","","0","0","57.49","2.43","","35.12","","0.05","13.36","22.64","23.07","15.78","17.45","17.79","COHANCE","543064","INE03QK01018"
"88","Kajaria Ceramics","16","0","15","6","5","60","33.5","10.8","46.64","45.83","19.93","14.43","668.92","705.51","171.42","4.9","8.99","4.27","-8.15","3.93","0.12","","15.28","-21.92","22","14.71","7.75","25.77","16.72","-5.13","-202.81","2.95","3.07","57.84","22.08","-4.86","22.74","","0.08","0","47.69","2.57","","33.4","5.63","0.06","16.51","24.97","14.26","10.72","20.74","9.36","KAJARIACER","500233","INE217B01036"
"89","Ircon International","14","0","6","3","2","40","34.17","1.65","50.4","50.11","11.69","11.3","1216.26","1158.24","123.1","2.26","4.14","4.97","-0.7","1.42","1.56","","49.89","22.8","-15.75","7.5","6.14","86.08","78.14","176.35","-0.36","1.37","1.49","-31.63","-16","-34.55","6.39","","0","0","65.17","1.59","","5.55","1.6","0.67","8.93","11.57","15.05","11.49","10.66","13.21","IRCON","541956","INE962Y01021"
"90","Natco Pharma","8","2","20","2","6","65","46.17","10.71","52.19","52.37","4.85","57.57","2550.5","2141.4","56.3","1.69","7.07","7.21","-0.45","2.45","2.45","","309.16","1009.06","7.84","39.59","35.07","12.84","36.79","12.65","37.81","3.22","3.32","-23.46","7.82","-20.88","85.91","","0","0","49.48","5.59","","106.72","4.7","0.04","30.11","22.64","23.07","24.78","17.45","17.79","NATCOPHARM","524816","INE987B01026"
"91","Deepak Fertilisers","9","0","16","5","7","75","57","2.77","51.56","49.32","8.77","19.51","2005.54","2055.73","","2.24","6.31","5.14","0.33","19.34","112.16","","969.89","37.64","-12.32","17.81","9.02","0.3","28.87","-11.94","20.27","1.37","1.34","1.5","-12.31","45.18","77.97","","0","4.86","45.63","1.19","","4.86","","0.63","16.65","16.66","12.41","14.96","12.97","10.75","DEEPAKFERT","500645","INE501A01019"
"92","Sobha","13","1","13","5","7","80","35.17","1.25","43.22","48.08","29.67","10.35","418.39","433.56","","3.18","3.69","4.37","0.77","4.84","5.39","","-66.38","-18.99","-78.73","5.68","3.21","28.06","70.67","35.84","75.05","3.24","3.3","-33.02","-78.76","134.03","13.32","","0","0","52.88","1.25","","2.14","39.1","0.25","5.96","10.88","11.57","2.07","11.26","11.96","SOBHA","532784","INE671H01015"
"93","JK Tyre & Industries","1","0","22","10","6","65","42.67","2.48","48.77","54.06","7.05","11.41","1677.83","1663.48","","2.81","7.12","3.21","-1.01","2.94","1.57","","228.36","135.71","33.9","10.45","3.5","235.34","0.52","22.05","-16.68","0.52","0.96","63.89","34","-27.34","18.57","","1.17","0","51.72","1.2","","3.52","","0.99","14","20.66","15.11","10.2","18.57","11.24","JKTYRE","530007","INE573A01042"
"94","Maharashtra Scooters","13","0","19","5","5","65","35.83","3.63","43.3","43.3","73.9","94.71","173.64","366.08","","0.45","0.92","0.92","0.34","0.38","0.38","","19.12","50.2","-98.46","98.38","114.3","-45.05","-6.4","-45.05","-6.4","70.04","47.2","24.14","-98.46","119.99","313.41","","0","0","51","4233.42","","0","","0","0.49","1.41","1.41","0.69","3.17","3.17","MAHSCOOTER","500266","INE288A01013"
"95","PG Electroplast","14","1","12","5","3","50","29.83","5.67","46.64","38.5","48.68","10.66","519.16","508.18","94.8","5.1","8.99","10.55","1.78","3.93","7.87","","","669.19","-95.88","8.9","5.05","25.77","16.72","-7.75","87.99","5.33","2.94","-87.84","-96.2","32.73","8.92","","-0.19","0","43.41","1.9","","5.84","20","0.11","14.42","24.97","28.93","10.17","20.74","25.06","PGEL","533581","INE457L01029"
"96","Alembic Pharma","11","3","10","6","5","50","33.17","5.2","52.19","52.37","18.43","15.74","1050.79","1166.29","222.75","2.8","7.07","7.21","-12.27","2.45","2.45","","-29.61","11.99","19.65","15.94","8.96","12.84","36.79","12.65","37.81","2.74","2.1","20.67","19.75","-1.91","32.27","","0","0","69.74","1.69","","13.34","18.7","0.23","14.4","22.64","23.07","11.23","17.45","17.79","APLLTD","533573","INE901L01018"
"97","Triveni Turbine","9","1","15","7","7","80","26.83","13.61","51.2","49.49","33.88","25.81","517.73","500.5","121","11.48","12.04","9.55","5.11","3.49","3.57","","193.29","32.19","41.4","21.78","17.82","23.52","10.25","45.5","4.63","8.91","7.77","0.7","41.38","8.54","10.76","","0","0","55.84","2.22","","175.98","0.8","0","38.62","24.14","21.54","29.36","20.49","18.92","TRITURBINE","533655","INE152M01016"
"98","Jubilant Pharmova","7","2","16","7","8","65","41.67","2.48","52.19","52.37","12.54","17","1230.5","1278.7","","2.27","7.07","7.21","-1.61","2.45","2.45","","-6.55","102.78","16.91","16.59","6.27","12.84","36.79","12.65","37.81","1.95","1.96","17.31","16.95","-19.46","29.99","","0","5.4","47.68","1.65","","5.12","","0.39","8.13","22.64","23.07","13.41","17.45","17.79","JUBLPHARMA","530019","INE700A01033"
"99","Ceat","8","1","14","7","7","65","47.33","3.03","48.77","54.06","9.07","11.28","1491.69","1763.41","329","3.27","7.12","3.21","1.81","2.94","1.57","","104.38","563.82","-16.23","12.38","3.72","235.34","0.52","22.05","-16.68","0.88","1.01","60.72","-16.07","14.94","136.87","","0","0","47.21","0.66","","5.37","113.55","0.44","15.36","20.66","15.11","10.81","18.57","11.24","CEATLTD","500878","INE482A01020"
"100","R R Kabel","7","1","23","4","5","60","41.33","10.06","46.64","50.54","19.96","7.04","536.76","677.44","160.8","6.43","8.99","7.72","0.7","3.93","0.94","","","45.66","29.51","7.57","4.91","25.77","16.72","0.87","12.33","1.41","1.83","134.17","29.47","53.16","35.7","","-0.1","0","61.66","1.78","","9.11","16.33","0.1","20.67","24.97","23.77","14.47","20.74","17.54","RRKABEL","543981","INE777K01022"
