"Sl No","Stock","SWOT Weakness","SWOT Threats","SWOT Strengths","SWOT Opportunities","Piotroski Score","Durability Score","Valuation Score","Altman Zscore","Sector Score","Industry Score","EV Per EBITDA Ann ","EBITDA Ann  Margin %","EBITDA Ann ","EBITDA TTM","FC Est  1Q forward EBIT Qtr","PBV Adjusted","Sector PBV TTM","Industry PBV TTM","PEG TTM","Sector PEG TTM","Industry PEG TTM","OPM Ann  %","Net Profit 5Y Growth %","Net Profit 3Y Growth %","Net Profit QoQ Growth %","OPM TTM %","NPM TTM %","Sector Net Profit Growth Qtr QoQ %","Sector Net Profit Growth Ann  YoY %","Industry Net Profit Growth Qtr QoQ %","Industry Net Profit Growth Ann  YoY %","Price To Sales Ann ","Price to Sales TTM","EPS Qtr YoY Growth %","Basic EPS QoQ Growth %","EPS TTM Growth %","Basic EPS TTM","FC Est  1Q fwd Cash EPS Qtr","Promoter holding change QoQ %","Promoter holding pledge percentage % Qtr","Promoter holding latest %","Current Ratio Ann ","Current Ratio TTM","Interest Coverage Ratio Ann ","FC Est  1Q fwd Interest Expense Qtr","Total Debt to Total Equity Ann ","ROCE Ann  %","Sector ROCE","Industry ROCE","ROE Ann  %","Sector ROE","Industry ROE","NSE Code","BSE Code","ISIN"
"62","RateGain Travel ","7","2","18","1","5","70","30.33","21.39","53.73","39.28","15.88","28.64","308.43","308.34","61.35","3.96","9.84","5.56","3.04","9.9","1.51","","","2381.64","8.69","20.35","18.9","-9.63","7.88","-32.23","25.71","4.87","6.5","-2.48","8.54","11.31","17.72","","0.38","0","48.54","7.34","","242.86","","0","15.98","37.81","17.27","12.41","30.66","14.12","RATEGAIN","543417","INE0CLI01024"
"63","Sri Lotus Developers","8","2","12","1","4","60","23.5","17.29","43.22","48.08","","56.13","308.56","285.45","","4.13","3.69","4.37","","4.84","5.39","","","","80.25","46.07","38.39","28.06","70.67","35.84","75.05","","13.26","-21.6","66.1","","4.27","","0","0","81.86","5.14","","1582.36","","0.13","31.18","10.88","11.57","24.38","11.26","11.96","LOTUSDEV","544469","INE0V9Q01010"
"64","Vikram Solar","17","2","12","0","7","25","42.33","5.76","46.64","48.58","","15.42","526.79","932.2","","2.44","8.99","7.39","","3.93","2.93","","","331.28","-24.8","19.7","9.75","25.77","16.72","15.39","49.14","","1.59","174.79","-30.55","","12.2","","-0.11","48.2","63.01","1.53","","3.41","","0.18","25.48","24.97","24.76","11.06","20.74","21.91","VIKRAMSOLR","544488","INE078V01014"
"65","Thyrocare Tech","13","0","26","6","7","65","29.5","32.26","44.15","48.02","17.3","29.85","205.19","244.85","","13.51","8.43","8.86","1.08","4.59","2.07","","3.52","-48.05","23.27","29.97","16.75","16.82","90.18","1.66","32.6","5.24","9.46","81.36","23.13","52.11","8.03","","-10.13","100","60.93","2.77","","67.28","","0","26.26","15.63","22.59","16.73","22.02","19.99","THYROCARE","539871","INE594H01019"
"66","Bengal & Assam Co","12","2","7","1","4","55","43.33","4.2","50.26","38.95","17.62","23.49","500.04","589.04","","0.71","6.46","4.06","-0.11","2.32","1.41","","60.89","16.65","-11.54","20.39","36.91","2.56","11.8","-1.86","1.44","3.83","3.24","69.42","-11.54","-77.48","727.65","","0","0","72.87","12.17","","11.4","","0.06","4.11","17.81","34.62","7.5","17.34","14.63","","533095","INE083K01017"
"67","Blue Jet Healthcare","16","2","9","7","8","80","38.17","18.32","52.19","52.37","35.76","41.16","423.99","497.92","69.25","5.8","7.07","7.21","0.19","2.45","2.45","","110.9","68.07","-42.81","37.31","29.89","12.84","36.79","12.65","37.81","14.83","6.18","-10.42","-42.78","110.09","20.31","","0","0","79.81","3.93","","4326.39","1.2","0","34.96","22.64","23.07","26.93","17.45","17.79","BLUEJET","544009","INE0KBH01020"
"68","Marksans Pharma","12","1","7","5","5","60","37","7.88","52.19","52.37","15.72","22.83","599.01","580.72","","2.72","7.07","7.21","15.39","2.45","2.45","","215.17","103.72","68.48","18.64","12.88","12.84","36.79","12.65","37.81","3.84","2.67","1.88","68.22","1.35","7.76","","0","0","43.87","4.62","","51.37","","0.01","18.66","22.64","23.07","15.42","17.45","17.79","MARKSANS","524404","INE750C01026"
"69","Strides Pharma ","5","1","20","5","6","70","54.5","2.7","52.19","52.37","9.12","18.87","861.53","884.16","","2.65","7.07","7.21","0.26","2.45","2.45","","9774.57","880.83","28.04","18.74","8.48","12.84","36.79","12.65","37.81","1.35","1.56","36.49","28.03","71.78","43.1","","0","30.6","27.86","1.2","","3.46","","0.7","19.35","22.64","23.07","140.81","17.45","17.79","STAR","532531","INE939A01011"
"70","Alok Industries","14","2","8","5","3","","11.33","0.86","47.61","48.96","1539.27","0.58","21.68","273.41","","-0.35","16.3","3.57","-0.34","3.03","4.28","","-162.31","-291.39","-34.03","0.06","-16.99","4.96","-13.36","-26.38","-44.53","2.02","1.99","20","-33.33","34.64","-1.26","","0","0","75","0.99","","0.03","","-1.09","-5.4","27.03","14.98","0","21.4","12.07","ALOKINDS","521070","INE270A01029"
"71","Kirloskar Ferrous ","14","0","11","5","4","60","53","3.11","60.22","59.53","11.06","12.32","808.76","855.11","","2.06","6.45","2.99","0.64","5.83","2.57","","","-15.29","-9.29","11.86","4.83","-12.63","18.76","-11.38","-13.53","1.18","1.08","11.02","-9.34","34.87","19.93","","-0.04","0","50.82","1.06","","5.6","","0.37","13.45","23.41","10.65","8.55","24.83","6.51","","500245","INE884B01025"
"72","P N Gadgil Jewellers","7","2","13","3","5","75","42.33","6.28","47.61","53.11","19.31","4.82","370.95","504.61","","4.33","16.3","22.4","0.39","3.03","2.65","","","278.92","14.38","5.48","3.75","4.96","-13.36","23.87","25.3","0.89","0.93","127.24","14.29","63.65","21.86","","0","0","83.11","1.8","","8.62","20.5","0.53","20.24","27.03","33.13","14.04","21.4","25.4","PNGJL","544256","INE953R01016"
"73","Dilip Buildcon","12","0","15","0","5","50","53.83","1.55","50.4","50.04","6.79","20.21","2287.18","2928.93","","1.28","4.14","1.11","0.22","1.42","0.06","","79.12","216.75","-20.74","20.81","6.81","86.08","78.14","-82.74","168.43","0.62","0.72","-19.47","-14.19","47.29","42.88","","0","14.16","63.14","1.48","","1.83","","1.88","14.84","11.57","14.13","12.65","10.66","24.48","DBL","540047","INE917M01012"
"74","GMR Power & Urban Infra","10","0","16","0","7","55","52.67","1.37","45.6","53.1","8.05","34.37","2180.95","3277.71","","5.26","4.75","2.96","-0.18","2.66","1.66","","","318.91","11489.62","21.82","12.01","-5.25","3.78","-0.68","2.34","1.29","1.09","242.42","11400","-51.54","11.44","","0","77.19","50.56","1.15","","1.39","","19.72","14.78","12.33","13.1","273.06","14.71","16.72","GMRP&UI","543490","INE0CU601026"
"75","Transport Corp","8","1","10","8","6","70","46.17","10.03","52.91","51.87","16.68","11.3","507.8","536.9","99","3.1","8.89","6.26","1.17","1.69","1.19","","189.67","42.39","5.73","10.45","9.3","0.75","7.1","5.55","23.41","1.86","1.59","7.38","5.68","14.59","56.59","","0","0","68.73","3.45","","25.19","5.3","0.07","16.14","14.28","15.9","19.13","30.44","17.9","TCI","532349","INE688A01022"
"76","KRBL","10","2","17","4","7","80","59.67","6.97","51.46","51.49","8.4","13.15","735.66","919.98","","1.35","7.93","3.37","0.31","1.46","3.49","","-14.71","3.62","14.3","13.47","9.8","-10.1","45.32","-41.66","9.76","1.12","1.19","67.48","14.29","39.43","26.63","","0","0","60.17","6.26","","50.56","","0.07","12.14","24.97","18.81","9.08","27.07","15.23","KRBL","530813","INE001B01026"
"77","Religare Enterprises","15","2","10","0","7","70","48.33","2.1","50.26","45.38","22.85","4.65","342.44","290.51","","2.56","6.46","113.92","-2.84","2.32","5.84","","113.43","108.11","-30.93","3.19","0.65","2.56","11.8","-39.04","-44.72","1.06","0.98","-24.52","277.42","-53.01","1.49","","0.44","0","26.27","3.68","","9.22","","0.09","3.36","17.81","28.64","4.97","17.34","20.82","RELIGARE","532915","INE621H01010"
"78","Campus Activewear","13","2","16","1","7","70","32.17","10.57","42.15","45.12","27.15","16.21","258.22","273.07","77.1","9.4","16.91","10.7","2.22","7.44","2.51","","100.89","11.65","-9.59","15.32","7.5","-126.54","-443.74","-35.51","-0.69","4.42","4.52","40.43","-9.59","27.18","4.05","","-0.01","0","72.11","2.19","","13.74","6.2","0","18.71","13.41","18.43","16.01","12.2","17.98","CAMPUS","543523","INE278Y01022"
"79","Sharda Cropchem","5","1","22","7","8","85","55.17","4.12","51.56","52.2","7.52","15.16","655.11","853.7","","2.8","6.31","3.66","0.15","19.34","4.4","","84.85","-12.85","-47.95","16.4","9.67","0.3","28.87","26.21","98.53","1.19","1.6","75.32","-47.95","107.47","50.08","","0","0","74.82","1.81","","311.1","","0","13.88","16.66","16.45","12.17","12.97","11.75","SHARDACROP","538666","INE221J01015"
"80","Aditya Birla Fashion","14","1","10","6","3","45","38.83","1.49","42.15","45.47","36.61","11.85","872.14","1423.25","-125.7","1.13","16.91","13.49","-0.82","7.44","12.29","","-130.55","-245.68","-24.22","10.37","-5.52","-126.54","-443.74","34.05","-30.22","4.25","0.77","-19.89","-24.71","17","-4.45","","0","0","46.61","1.55","","1.54","123.5","0.21","-2.31","13.41","19.62","-5.51","12.2","16.88","ABFRL","535755","INE647O01011"
"81","Lloyds Enterprises","7","2","11","0","3","55","42","3.54","44.28","44.26","32.95","13.48","200.68","489.92","","2.29","6.02","6.35","0.17","8.93","0.87","","10940.77","-62.21","-89.79","7.4","18.59","53.7","37.53","141.6","82.74","3.79","4.99","50","-75.38","158.8","2.02","","0","0","62.72","2.02","","7.47","","0.23","5.31","13.06","10.77","2.32","14.69","14.93","","512463","INE080I01025"
"82","Triveni Engineering","15","2","12","3","2","40","34.17","3.03","51.46","40.94","19.44","9.38","533.75","581.55","","2.47","7.93","2.71","-1.84","1.46","1.52","","-27.43","-42.65","487.3","8.14","4.22","-10.1","45.32","1.88","-39.3","1.48","1.23","215.69","490","-15.81","11.94","","0","0","60.98","1.46","","6.4","","0.63","10.84","24.97","13.78","7.81","27.07","9.31","TRIVENI","532356","INE256C01024"
"83","Zee Entertainment","13","4","13","2","6","65","58.83","3.84","41.72","44.13","6.26","16.1","1335.5","1047.6","350.54","0.66","297.38","1.33","1.15","3.29","1.06","","29.06","-29.56","103.01","11.52","6.83","-5.35","-113.05","-40.98","-30.77","1.14","0.92","-4.71","105.06","11.78","5.87","","0","5.38","3.99","6.56","","40.84","9.1","0.01","8.85","20.68","14.93","5.89","18.46","10.9","ZEEL","505537","INE256A01028"
"84","Shakti Pumps","12","1","11","0","6","75","36.33","8.83","51.2","47.87","18.99","24.64","620.04","613.72","","4.7","12.04","7.21","0.86","3.49","2.48","","3001.1","530.05","-6.32","22.97","15.44","23.52","10.25","7.83","51.63","4.68","2.94","-85.48","-8.7","22.16","32.56","","0.04","0","50.34","2.27","","14.01","","0.14","48.39","24.14","37.14","35.16","20.49","27.82","SHAKTIPUMP","531431","INE908D01010"
"85","Westlife Foodworld","14","0","17","5","5","70","34","3.11","46.93","40.47","32.3","13.82","344.28","400.85","37.82","12.47","7.01","11.4","2.83","47.48","16.42","","265.31","829.11","2157.38","12.43","1.47","87.95","35.57","13.77","-3.22","4.36","3.04","8800","2125","73.32","2.4","","0.01","0","56.26","0.2","","2.71","36","0.51","21.35","13.84","16.63","2.01","13.11","11.3","WESTLIFE","505533","INE274F01020"
"86","MTAR Technologies","17","1","17","7","7","75","23.83","12.9","51.2","53.63","32.55","18.63","125.98","120.26","","10.45","12.04","10.78","10.76","3.49","2.4","","68.87","-13.12","-60.74","17.36","6.89","23.52","10.25","36.58","18.77","5.83","11.97","-77.38","-60.8","16.16","14.55","","-0.81","8.98","30.6","2.13","","5.68","6","0.24","11.15","24.14","25.11","7.25","20.49","23.88","MTARTECH","543270","INE864I01014"
"87","Amagi Media Labs","3","0","13","1","3","","","","53.73","38.66","","-2.56","-29.85","","","99.33","9.84","9.55","","9.9","2.02","","","","","","","-9.63","7.88","-26.1","162.85","","","","","","","","","0","14.92","1.49","","-6.26","","0","-8.2","37.81","11.11","0","30.66","8.96","AMAGI","544679","INE121R01077"
"88","Gujarat Pipavav Port","4","2","21","2","7","75","43.17","9.34","52.91","57.67","8.51","66.68","658.62","743.03","143.1","3.25","8.89","4.9","0.55","1.69","1.18","","24.25","101.13","54.07","58.38","44.79","0.75","7.1","-5.59","33.36","6.76","7.32","112.82","53.7","29.89","9.86","","0","0","44.01","3.2","","112.2","","0","20.99","14.28","14.11","16.98","30.44","16.62","GPPL","533248","INE517F01014"
"89","Birla Corporation","10","1","13","5","6","65","63.67","1.73","50.4","50.95","8.64","14.27","1315.13","1517.51","147.9","1.09","4.14","3.63","0.26","1.42","1.37","","-41.56","-25.93","-24.33","14.73","5.12","86.08","78.14","42.98","3.86","0.88","0.8","459.33","-24.34","60.64","64.65","","0","0","62.9","1.09","","4.02","75.05","0.48","6.38","11.57","8.19","4.2","10.66","7.47","BIRLACORPN","500335","INE340A01012"
"90","Nesco","8","2","14","3","4","50","37.33","13.31","43.22","48.08","11.63","75.32","551.41","582.07","","2.79","3.69","4.37","1.86","4.84","5.39","","60.42","98.35","23.68","57.58","49.77","28.06","70.67","35.84","75.05","8.78","9.4","11.28","23.75","10.14","58.7","","0","0","68.54","2.5","","44.77","","0","17.47","10.88","11.57","14.26","11.26","11.96","NESCO","505355","INE317F01035"
"91","Arvind","10","0","20","6","4","50","56","2.65","47.61","48.96","10.45","11.02","918.59","971.16","189.9","2.04","16.3","3.57","0.45","3.03","4.28","","269.57","48.43","94.21","10.44","4.73","4.96","-13.36","-26.38","-44.53","0.99","0.9","73.25","94.58","41.88","15.68","","0","7.24","39.53","1.08","","5.54","40.9","0.36","14.37","27.03","14.98","9.33","21.4","12.07","ARVIND","500101","INE034A01011"
"92","WeWork Management","8","0","15","5","3","","13.83","","31.95","12","","67.34","1312.73","1150.01","","39.08","12.4","13.88","","4.43","1.27","","","","165.38","","","32.26","20.34","68.18","99.9","","","","165.96","","","","","0","49.8","0.33","","2.2","","1.55","12.22","22.25","6.71","63.79","22.85","25.12","WEWORK","544570","INE085001019"
"93","Orkla","12","1","6","4","7","","13.17","","52.35","50.38","","19.09","457.37","","","3.01","21.92","39.82","","8.37","5.83","","","","-2.84","","","3.45","15.9","1.14","1.4","","","-7.12","-3.22","","","","","0","75","1.87","","69.83","","0","15.08","36.8","49.13","10.39","36.3","56.97","ORKLAINDIA","544595","INE16NZ01023"
"94","Banco Products","6","2","19","0","4","65","41.67","5.68","48.77","50.85","7.84","20.36","654.19","700.15","","4.85","7.12","5.9","0.71","2.94","4.12","","411.65","157.06","26.83","17.14","12.29","235.34","0.52","14.61","2.2","1.54","2.25","-49.92","26.76","25.88","30.26","","0","0","67.88","1.98","","25.52","","0.24","32.38","20.66","18.62","30.08","18.57","14.6","BANCOINDIA","500039","INE213C01025"
"95","Equitas Small Finance Bank","7","0","24","7","3","40","36.17","1.36","50.26","50.69","","","1482.42","3193.95","297.99","1.31","6.46","3.15","0.72","2.32","1.48","-12.11","-39.64","-47.62","110.79","18.39","-1.4","2.56","11.8","403.95","-82.55","0.99","1.22","90.91","110.71","-120.35","-0.8","","0","0","0","","","1.44","","0.35","8.56","17.81","14.03","2.42","17.34","10.44","EQUITASBNK","543243","INE063P01018"
"96","IRB InvIT Fund","5","0","12","0","7","65","40.83","0.85","43.22","20.79","","82.76","916.24","942.82","","0.66","3.69","7.07","6.57","4.84","1.7","","105.9","17.49","-16.93","83.04","32.41","28.06","70.67","8.96","58.79","","7.03","-19.53","-33.39","3.3","2.86","","0","0","0","1.16","","3.11","","0.84","5.79","10.88","7.64","9.34","11.26","7.59","IRBINVIT","540526","INE183W23014"
"97","Alkyl Amines Chemicals","12","2","10","5","8","85","31.83","14.21","51.56","52.48","25.17","20.41","320.89","317.13","","5.53","6.31","7.89","5.28","19.34","2.44","","-13.55","-17.24","-13.15","18.41","11.74","0.3","28.87","-6.07","12.09","5.27","5.14","-9.48","-13.13","8.29","35.62","","0","0","72.03","2.57","","318.09","0.3","0","16.17","16.66","18.23","13.27","12.97","14.15","ALKYLAMINE","506767","INE150B01039"
"98","TTK Prestige","14","3","15","6","5","50","30.5","9.41","46.64","47.84","22.84","12.24","332.39","262.5","","4.2","8.99","4.97","-1.48","3.93","2.67","","-39.41","-63.12","141.23","9.49","3.85","25.77","16.72","11.69","7.65","2.99","2.84","22.77","141.75","-49.64","7.94","","0","0","70.52","3.79","","21.2","","0.03","12.71","24.97","17.09","5.99","20.74","13.51","TTKPRESTIG","517506","INE690A01028"
"99","PC Jeweller","4","0","19","5","6","60","46.17","3.57","47.61","53.11","19.74","23.24","521.8","829.85","","1.1","16.3","22.4","0.15","3.03","2.65","","595.69","247.75","-9.28","20.86","21.01","4.96","-13.36","23.87","25.3","3.7","2.56","-10.34","-13.33","81.68","0.89","","-0.41","0","37.19","3.3","","10.17","","0.33","8.05","27.03","33.13","9.32","21.4","25.4","PCJEWELLER","534809","INE785M01021"
"100","Genus Power ","12","2","20","5","5","55","43.83","4.03","46.64","48.58","14.17","22.61","552.26","790.04","","4.22","8.99","7.39","0.08","3.93","2.93","","328.83","441.93","4.12","19.89","12.67","25.77","16.72","15.39","49.14","2.96","2.21","72.33","4.02","215.6","15.13","","-0.02","4.72","39.34","2","","4.75","","0.73","21","24.97","24.76","16.67","20.74","21.91","GENUSPOWER","530343","INE955D01029"
