"Sl No","Stock","SWOT Weakness","SWOT Threats","SWOT Strengths","SWOT Opportunities","Piotroski Score","Durability Score","Valuation Score","Altman Zscore","Sector Score","Industry Score","EV Per EBITDA Ann ","EBITDA Ann  Margin %","EBITDA Ann ","EBITDA TTM","FC Est  1Q forward EBIT Qtr","PBV Adjusted","Sector PBV TTM","Industry PBV TTM","PEG TTM","Sector PEG TTM","Industry PEG TTM","OPM Ann  %","Net Profit 5Y Growth %","Net Profit 3Y Growth %","Net Profit QoQ Growth %","OPM TTM %","NPM TTM %","Sector Net Profit Growth Qtr QoQ %","Sector Net Profit Growth Ann  YoY %","Industry Net Profit Growth Qtr QoQ %","Industry Net Profit Growth Ann  YoY %","Price To Sales Ann ","Price to Sales TTM","EPS Qtr YoY Growth %","Basic EPS QoQ Growth %","EPS TTM Growth %","Basic EPS TTM","FC Est  1Q fwd Cash EPS Qtr","Promoter holding change QoQ %","Promoter holding pledge percentage % Qtr","Promoter holding latest %","Current Ratio Ann ","Current Ratio TTM","Interest Coverage Ratio Ann ","FC Est  1Q fwd Interest Expense Qtr","Total Debt to Total Equity Ann ","ROCE Ann  %","Sector ROCE","Industry ROCE","ROE Ann  %","Sector ROE","Industry ROE","NSE Code","BSE Code","ISIN"
"63","Balmer Lawrie","9","0","10","0","7","60","54.17","2.13","50.26","38.95","4.63","14.74","372.45","386","","1.14","6.46","4.06","-0.64","2.32","1.41","","62.35","93.89","-17.43","13.23","6.68","2.56","11.8","-1.86","1.44","0.59","0.61","-90.89","-17.41","-14.18","7.73","","0","0","59.67","2.49","","14.04","","0.06","12.47","17.81","34.62","12.47","17.34","14.63","","532485","INE525F01025"
"64","Rico Auto Industries","8","0","15","0","5","65","51.17","2.19","48.77","50.85","7.32","9.09","201.28","218.41","","2.07","7.12","5.9","2.57","2.94","4.12","","28.92","-9.59","6.25","9.29","1.89","235.34","0.52","14.61","2.2","0.37","0.69","178.72","5.65","14.13","3.18","","0","0","50.34","0.87","","3.59","","0.92","8.69","20.66","18.62","2.93","18.57","14.6","RICOAUTO","520008","INE209B01025"
"65","Vidhi Specialty Food","9","0","15","3","5","70","30.83","12.1","51.56","52.48","33.01","18.32","70.06","78.97","","5.07","6.31","7.89","1.23","19.34","2.44","","27.93","-25.9","-16.87","20.8","12.91","0.3","28.87","-6.07","12.09","5.95","4.23","16.57","-16.93","26.55","9.59","","0","0","64.27","2.92","","28.25","","0.21","20.17","16.66","18.23","14.41","12.97","14.15","VIDHIING","531717","INE632C01026"
"66","Ujaas Energy","14","0","14","0","4","","18.33","35.27","51.2","49.49","353.47","43.93","11.83","3.05","","18.27","12.04","9.55","-16.71","3.49","3.57","","166.28","108.07","63.87","-14.65","16.21","23.52","10.25","45.5","4.63","154.47","83.65","-97.3","0","-30.89","0.23","","-15.02","0","74.96","2.47","","39","","0.28","13.18","24.14","21.54","10.35","20.49","18.92","UEL","533644","INE899L01030"
"67","Digitide Solutions","18","1","4","2","4","45","37","3.61","53.73","55.3","","15.05","492.03","313.76","","1.87","9.84","10","235.75","9.9","10.56","","","","-131.07","12.15","0","-9.63","7.88","-9.36","6.66","","0.53","-102.44","-131.58","-100.06","0","","0","0","56.98","1.56","","10.18","","0.08","23.64","37.81","39.64","13.89","30.66","32.17","","544413","INE0U4701011"
"68","Sula Vineyards","20","2","8","0","3","45","36","3.04","51.46","47.95","16.71","26.41","153","128.99","","2.8","7.93","10.25","-0.75","1.46","1.78","","629.86","34.64","210.31","22.12","8.66","-10.1","45.32","-20.58","17.81","3.93","2.79","-58.72","208.7","-42.73","5.81","","0","0","24.35","1.42","","5.16","","0.51","16.92","24.97","21.82","11.97","27.07","16.04","SULA","543711","INE142Q01026"
"69","Shankara Buildpro","7","0","7","1","4","","","","50.4","31.73","","2.87","151.36","","","3.4","4.14","4.74","","1.42","0.39","","","","","","","86.08","78.14","-25.63","107.41","","","","","","","","","0","40.18","1.51","","3.58","","0.13","31.1","11.57","19.05","18.06","10.66","19.83","BUILDPRO","544517","INE24OJ01011"
"70","Landmark Cars","14","2","9","6","4","50","47.67","3.66","42.15","38.14","8.69","5.83","234.91","255.38","","2.83","16.91","8.84","-2.19","7.44","11.81","","155.45","-75.67","-82.82","5.19","0.46","-126.54","-443.74","-2576.02","-4.03","0.39","0.35","3000","-82.63","-34.72","5.03","","-0.05","0","49.76","1.12","","3.17","","0.95","10.93","13.41","16.81","2.87","12.2","38.02","LANDMARK","543714","INE559R01029"
"71","Ramco Systems","10","2","14","2","4","60","40.17","4.24","53.73","55.3","14.73","13.67","81.16","132.22","-2.6","4.9","9.84","10","1.65","9.9","10.56","","-436.62","53.31","1238.26","19.12","1.34","-9.63","7.88","-9.36","6.66","2.08","2.45","224.81","1248","111.02","2.32","","-0.07","0","53.03","0.82","","16.48","","0","-5.37","37.81","39.64","-10.84","30.66","32.17","RAMCOSYS","532370","INE246B01019"
"72","Simplex Infra","13","0","14","2","7","50","46","0.93","50.4","50.11","55.82","7.04","75.77","114.41","","1.71","4.14","4.97","-1.18","1.42","1.56","","103.61","102.19","83.41","4.23","4.53","86.08","78.14","176.35","-0.36","2.02","1.6","158.51","66.67","-29.77","5.74","","0","33.09","35.99","1.64","","5.04","","4.15","0.92","11.57","15.05","2.21","10.66","13.21","SIMPLEXINF","523838","INE059B01024"
"73","Sanghi Industries","16","0","13","5","4","50","14","1.5","50.4","50.95","37.81","10.9","105.68","178.62","","3.82","4.14","3.63","-0.2","1.42","1.37","","-862.62","-1326.91","-54.58","10.41","-36.09","86.08","78.14","42.98","3.86","1.58","1.43","40.5","-54.45","19.65","-15.71","","0","0","75","0.98","","0.46","","0.47","-3.47","11.57","8.19","-81.37","10.66","7.47","SANGHIIND","526521","INE999B01013"
"74","Asian Granito","4","0","22","1","6","75","60.5","2.58","46.64","45.83","9.92","5.44","84.9","122.42","","1.12","8.99","4.27","0","3.93","0.12","","-34.71","-70.05","117.99","6.55","2.64","25.77","16.72","-5.13","-202.81","0.41","0.99","37.25","118.75","19581.28","1.85","","0.26","0","33.72","1.8","","3.22","","0.19","2.33","24.97","14.26","2.01","20.74","9.36","ASIANTILES","532888","INE022I01019"
"75","Windlas Biotech","6","0","12","4","6","55","41.5","5.96","52.19","52.37","19.56","14.75","112.12","123.19","","3.02","7.07","7.21","2.41","2.45","2.45","","272.82","58.69","0.77","12.68","8.11","12.84","36.79","12.65","37.81","2.87","1.94","13.22","0.59","9.95","32.12","","0","0","61.99","2.11","","25.59","","0.05","16.46","22.64","23.07","11.95","17.45","17.79","WINDLAS","543329","INE0H5O01029"
"76","MSP Steel & Power","16","1","10","1","3","45","35","3.63","60.22","59.53","13.02","4.73","137.44","34.66","","1.78","6.45","2.99","0.03","5.83","2.57","","58.1","-210.34","-519.06","4.59","-2.88","-12.63","18.76","-11.38","-13.53","0.53","0.57","-428","-525.81","-647.92","-1.46","","2.5","75.95","37.74","1.26","","1.69","","0.28","8.36","23.41","10.65","-3.08","24.83","6.51","MSPL","532650","INE752G01015"
"77","Ashika Credit Cap","9","0","13","0","2","45","7.83","321.12","50.26","38.95","-30.43","-1392.23","-59.04","-8.74","","2.6","6.46","4.06","0.9","2.32","1.41","","-1924.92","-1566.3","-77.62","-9.59","-13.34","2.56","11.8","-1.86","1.44","425.7","17.73","-44.51","-77.64","-146.9","-2.73","","7.11","0","57.99","178.66","","-7.82","","0","-13.39","17.81","34.62","-11.67","17.34","14.63","","543766","INE094B01013"
"78","India Nippon Electricals","5","1","15","1","7","80","45.67","6.18","48.77","50.85","10.76","14.66","123.88","135.24","","2.07","7.12","5.9","0.74","2.94","4.12","","51.41","67.17","-0.04","11.18","9.45","235.34","0.52","14.61","2.2","1.6","1.72","9.73","0","24.5","39.52","","0","0","70.37","2.38","","317.64","","0","13.67","20.66","18.62","11.56","18.57","14.6","INDNIPPON","532240","INE092B01025"
"79","Grand Oak Canyons Distillery","11","0","6","0","1","","24.5","-0.54","50.26","38.95","-783.5","-6320.83","-5.01","-0.25","","1.89","6.46","4.06","","2.32","1.41","","","","11020.9","-172.86","2956.84","2.56","11.8","-1.86","1.44","24520","11059.03","200","","","0.08","","0","0","0","0","","0","","3.12","-0.58","17.81","34.62","-0.58","17.34","14.63","","523862","INE926B01016"
"80","Sanstar","14","1","12","0","4","55","34.33","11.96","51.46","51.16","18.96","7.76","74.01","36.62","","2.51","7.93","14.28","-1.22","1.46","2.6","","","167.87","290.91","2.4","2.5","-10.1","45.32","-17.43","20.08","1.67","2.06","-93.02","250","-67.64","1.1","","0","0","70.38","8.99","","9.82","","0.04","8.84","24.97","21.08","6.96","27.07","15.52","SANSTAR","544217","INE08NE01025"
"81","Haryana Financial","10","0","9","0","3","","1.17","30.8","50.26","48","6791.07","19.04","0.08","-1.59","","10.15","6.46","1.87","1.86","2.32","1.3","","99.46","-100.05","-17.86","-5600","-1500","2.56","11.8","-6.51","14.03","1383.5","23732.35","69.7","-100","-850.15","-0.05","","0","0","99.36","3.04","","0","","0","0.03","17.81","56.21","0","17.34","16.03","","530927","INE737G01016"
"82","Frontier Springs","5","0","30","1","7","85","36.83","25.81","48.77","50.85","15.42","21.89","50.64","72.67","","10.7","7.12","5.9","0.26","2.94","4.12","","146.88","361.3","6.52","25.04","17.75","235.34","0.52","14.61","2.2","3.37","5.8","86.98","-1.17","125.54","129.09","","0","0","51.76","2.15","","224.87","","0.05","36.08","20.66","18.62","27.96","18.57","14.6","","522195","INE572D01014"
"83","Stove Kraft","10","2","16","2","6","50","47.67","3.08","46.64","47.84","16.53","10.41","151.06","162.81","","3.36","8.99","4.97","1.14","3.93","2.67","","1255.33","-31.5","104.74","10.6","2.96","25.77","16.72","11.69","7.65","1.6","1.09","27.67","105.08","32.19","13.71","","-0.01","14.62","55.79","0.93","","4.87","","0.38","12.32","24.97","17.09","8.17","20.74","13.51","STOVEKRAFT","543260","INE00IN01015"
"84","Mobavenue AI Tech","9","0","11","0","4","","25.33","432.04","31.95","13.03","804.17","25.56","1.16","4.5","","96.83","12.4","21.61","0.36","4.43","3.67","","485.52","1361.25","-38.11","29.41","23.17","32.26","20.34","1487.67","159","206.44","126.06","688.89","-38.37","1530.67","2.04","","0","0","67.61","6.53","","35.99","","0","7.63","22.25","24.93","5.09","22.85","19.71","","539682","INE622Q01019"
"85","Jindal Poly Films","17","0","10","4","8","70","43.17","1.12","44.28","49.91","10.91","12.66","675.74","288.54","","0.39","6.02","2.47","0.07","8.93","3.2","","-77.53","-90.82","-136.37","3.88","-3.53","53.7","37.53","-1.28","226.73","0.57","0.39","-110.97","-135.01","-161.47","-34.59","","0","0","74.55","3.16","","1.87","","1.1","5.17","13.06","14.45","2.72","14.69","11.49","JINDALPOLY","500227","INE197D01010"
"86","S P Apparels","11","1","20","1","5","55","49.33","3.6","47.61","32.04","10.11","14.33","200","237.23","","1.86","16.3","12.45","0.53","3.03","3.65","","102.53","12.19","68.31","13.95","6.95","4.96","-13.36","5.41","23.18","1.23","1.05","58.42","68.04","28.52","44.02","","0","0","61.93","1.46","","5.97","","0.42","16.54","27.03","22.5","11.1","21.4","20.12","SPAL","540048","INE212I01016"
"87","Disa","10","0","14","0","6","65","30.33","7.92","51.2","50.35","22.77","20.35","79.45","70.54","","6.04","12.04","15.47","11.69","3.49","2.93","","70.45","30.66","-6.44","14.5","11.61","23.52","10.25","13.68","2.08","5.17","4.05","-2.31","-6.43","2.98","329.94","","0","0","74.82","2.01","","155.78","","0","27.91","24.14","28.12","18.9","20.49","22.83","","500068","INE131C01011"
"88","Antony Waste Handling","4","0","22","1","5","55","51.67","2.19","45.6","43.46","9.17","23.59","220.24","259.51","31.4","2.44","4.75","2.89","0.78","2.66","0.8","","211.99","25.73","-23.23","21","8.8","-5.25","3.78","-19.17","28.92","1.63","1.7","12.91","-23.29","24.75","30.72","","0","0.23","46.09","1.22","","3.95","13.1","0.72","11.69","12.33","19.38","12.94","14.71","22.85","AWHCL","543254","INE01BK01022"
"89","Delta Corp","20","2","12","0","6","75","53.83","4.46","31.95","43.97","8.76","33.46","244.17","383.09","","0.74","12.4","1.83","0.15","4.43","0.14","","34.13","271.68","-43.11","20.48","32.88","32.26","20.34","-76.03","-53.12","3.06","2.37","-60.15","-43.62","48.85","8.72","","0.81","0","34.47","4.94","","44.31","","0","7.01","22.25","7.19","9.34","22.85","7.54","DELTACORP","532848","INE124G01033"
"90","Arman Fin Serv","12","1","14","1","6","50","30.83","1.83","50.26","38.95","7.04","42.49","310.24","224.93","","1.94","6.46","4.06","15.45","2.32","1.41","","25.42","64.15","154.81","33.36","-0.16","2.56","11.8","-1.86","1.44","1.86","2.51","-47.66","154.82","-100.78","-1.03","","0","0","22","1.61","","1.3","","1.41","34.96","17.81","34.62","5.95","17.34","14.63","ARMANFIN","531179","INE109C01017"
"91","Sindu Valley","21","0","11","0","3","35","41","8.6","53.73","55.3","18.73","13.48","24.93","55.3","","17.42","9.84","10","0","9.9","10.56","","2143137.5","8583.87","137.83","12.25","7.34","-9.63","7.88","-9.36","6.66","2.36","3.78","-61.39","-52.29","33003.7","4.56","","-3.57","20.95","70.41","1.1","","15.78","","0.73","33.1","37.81","39.64","40.27","30.66","32.17","","505504","INE809Q01020"
"92","M B Engineering","12","2","8","0","5","60","37.33","4.1","60.22","52.54","","13.62","134.71","148.02","","4.78","6.45","6.93","","5.83","74.88","","","","23.68","11.64","7.28","-12.63","18.76","7.27","14.16","","1.43","-14.68","13.37","","15.12","","0","0","70.45","1.38","","6.75","","0.61","32.94","23.41","20.33","25.13","24.83","16.75","MBEL","544470","INE08N601015"
"93","Satin Creditcare","10","0","19","1","3","35","42.67","0.98","50.26","50.69","6.86","50.55","1311.64","1360.79","181.2","0.65","6.46","3.15","-0.19","2.32","1.48","","20.1","799.21","17.86","48.05","4.8","2.56","11.8","403.95","-82.55","0.61","0.61","18.97","17.8","-65.65","12.17","","0","0","36.17","1.26","","1.25","","3.46","49.81","17.81","14.03","7.31","17.34","10.44","SATIN","539404","INE836B01017"
"94","Aayush Art & Bullion","5","0","17","1","4","","17","","47.61","48.96","489.11","3.33","2.46","2.46","","31.84","16.3","3.57","","3.03","4.28","","1002.58","526.01","","","","4.96","-13.36","-26.38","-44.53","16.31","","","","","1.18","","","0","20.7","9.55","","0","","0","4.56","27.03","14.98","3.41","21.4","12.07","","540718","INE777X01017"
"95","Rane Holdings","12","0","15","5","7","60","56.33","2.26","42.33","41.5","8.7","7.94","346.63","397.59","","1.52","2.9","2.92","-0.29","1.71","1.83","","7718.38","758.41","-53.74","6.96","1.62","-29.16","5.17","-30.35","0.73","0.42","0.32","-86.78","-53.75","-66.73","60.86","","0","0","46.55","0.93","","4.05","","0.9","10.31","21.43","22.46","18.73","10.68","10.83","RANEHOLDIN","505800","INE384A01010"
"96","Amrutanjan Health Care","10","1","16","0","6","70","36.5","13.32","52.19","52.37","23.47","16.79","75.88","83.93","","5","7.07","7.21","1.56","2.45","2.45","","102.66","-24.34","67.99","14.05","12.07","12.84","36.79","12.65","37.81","4.13","3.64","18.38","68.29","19.31","19.61","","0","0","46.52","3.44","","346.16","","0","20.59","22.64","23.07","15.56","17.45","17.79","AMRUTANJAN","590006","INE098F01031"
"97","Sika Interplant","14","0","13","1","6","65","28.67","38.69","51.2","53.63","38.22","23.59","34.85","45.72","","12.39","12.04","10.78","0.91","3.49","2.4","","258.99","53.2","-13.66","19.12","16.87","23.52","10.25","36.58","18.77","9.19","8.4","-71.08","-13.52","54.42","16.2","","0","0","71.72","2.81","","135.59","","0","26.35","24.14","25.11","20.44","20.49","23.88","","523606","INE438E01032"
"98","Dolphin Offshore ","8","0","24","1","6","65","33.67","6.68","53.25","45.55","26.52","66.17","48.98","69.64","","5.66","1.9","2.74","0.24","0.91","0.33","","","425.43","37.73","71.84","58.83","5.89","-31.07","-27.03","-77.5","15.44","19.01","20.74","37.81","136.54","13.24","","0","0","74.99","9.74","","40.59","","0.6","11.15","10.1","11.88","17.06","9.53","14.95","DOLPHIN","522261","INE920A01037"
"99","Sai Silks Kalamandir","17","2","10","3","7","85","53.83","4.31","47.61","32.04","7.71","16.12","235.7","277.45","","1.45","16.3","12.45","0.67","3.03","3.65","","","","-4.84","15.79","7.46","4.96","-13.36","5.41","23.18","1.33","1.05","-16.99","-4.78","21.05","7.94","","0","0","60.97","4.48","","5.85","","0.15","13.17","27.03","22.5","7.54","21.4","20.12","KALAMANDIR","543989","INE438K01021"
"100","Anondita Medicare","8","0","16","0","5","","17.83","","52.35","54.29","","33.49","25.79","25.79","","15.87","21.92","14.96","","8.37","9.15","","","","","","","3.45","15.9","-1.4","17.07","","","","","","8.73","","","0","61.79","2.03","","8.86","","0.72","48.41","36.8","32.71","41.7","36.3","28.61","ANONDITA","","INE0VTV01012"
