"Sl No","Stock","SWOT Weakness","SWOT Threats","SWOT Strengths","SWOT Opportunities","Piotroski Score","Durability Score","Valuation Score","Altman Zscore","Sector Score","Industry Score","EV Per EBITDA Ann ","EBITDA Ann  Margin %","EBITDA Ann ","EBITDA TTM","FC Est  1Q forward EBIT Qtr","PBV Adjusted","Sector PBV TTM","Industry PBV TTM","PEG TTM","Sector PEG TTM","Industry PEG TTM","OPM Ann  %","Net Profit 5Y Growth %","Net Profit 3Y Growth %","Net Profit QoQ Growth %","OPM TTM %","NPM TTM %","Sector Net Profit Growth Qtr QoQ %","Sector Net Profit Growth Ann  YoY %","Industry Net Profit Growth Qtr QoQ %","Industry Net Profit Growth Ann  YoY %","Price To Sales Ann ","Price to Sales TTM","EPS Qtr YoY Growth %","Basic EPS QoQ Growth %","EPS TTM Growth %","Basic EPS TTM","FC Est  1Q fwd Cash EPS Qtr","Promoter holding change QoQ %","Promoter holding pledge percentage % Qtr","Promoter holding latest %","Current Ratio Ann ","Current Ratio TTM","Interest Coverage Ratio Ann ","FC Est  1Q fwd Interest Expense Qtr","Total Debt to Total Equity Ann ","ROCE Ann  %","Sector ROCE","Industry ROCE","ROE Ann  %","Sector ROE","Industry ROE","NSE Code","BSE Code","ISIN"
"62","M M Forgings","8","1","15","5","5","55","47","1.97","51.2","57.12","7.77","20.89","318.72","297.6","","2.07","12.04","5.85","-0.78","3.49","4.63","","192.15","33.92","-13.62","18.5","6.68","23.52","10.25","-0.55","4.75","1.08","1.29","-48.11","-13.6","-24.75","20.63","","0","0","56.34","1.2","","5.33","","1.18","14.42","24.14","18.23","13.67","20.49","12.83","MMFL","522241","INE227C01017"
"63","Jai Corp","4","1","19","3","6","70","50.33","5.14","51.2","48.98","16.81","18.24","94.47","197.14","","1.32","12.04","7.22","0.08","3.49","1.15","","98.73","26.57","-74.35","8.86","30.92","23.52","10.25","0.35","5.75","3.05","3.56","59.38","-74.24","151.5","9.5","","0","0","73.92","20.52","","451.79","","0","5.76","24.14","18.58","5.68","20.49","15.29","JAICORPLTD","512237","INE070D01027"
"64","BF Utilities","18","1","12","3","5","","18.5","26.53","45.6","53.1","126.48","119.4","22.19","12.44","","11.18","4.75","2.96","-3.62","2.66","1.66","","534.62","465.48","-72.16","-11.85","42.69","-5.25","3.78","-0.68","2.34","152.35","107.42","280.77","-72.35","-69.58","2.03","","0","0","56.72","1.65","","22191","","0.06","11.6","12.33","13.1","9.73","14.71","16.72","BFUTILITIE","532430","INE243D01012"
"65","Studds Accessories","10","0","10","3","5","","9.83","","48.77","50.85","","20.02","116.91","","","4.02","7.12","5.9","","2.94","4.12","","","","1.86","","","235.34","0.52","14.61","2.2","","","-41.06","1.86","","","","","0","61.75","2.54","","96.07","","0.01","19.91","20.66","18.62","15.49","18.57","14.6","STUDDS","544599","INE00Q601028"
"66","Indokem","9","0","20","1","9","90","24.67","16.33","51.56","52.48","65","4.69","8.37","11","","30.56","6.31","7.89","1.06","19.34","2.44","","","","-41.43","5.35","3.15","0.3","28.87","-6.07","12.09","2.95","10.75","5100","-40","321.09","2.03","","-0.04","0","68.67","1.25","","2.96","","0.53","7.54","16.66","18.23","7.56","12.97","14.15","","504092","INE716F01012"
"67","EIH Asso Hotels","12","2","17","3","7","80","41.33","12.22","46.93","48.96","13.94","35.53","145.08","144.89","","3.72","7.01","5.63","1.11","47.48","51.3","","141.93","612.99","-55.17","31.51","23.78","87.95","35.57","110.36","39.37","5.12","4.87","32.35","-55.45","18.39","15.61","","0","0","75","4.58","","346.26","","0","22.03","13.84","13","17.11","13.11","13.66","EIHAHOTELS","523127","INE276C01014"
"68","SG Finserve","7","0","21","4","4","55","36.17","1.81","50.26","45.38","25.23","83.39","142.64","257.14","","1.82","6.46","113.92","0.51","2.32","5.84","","8219.07","10224.85","14.34","90.06","38.62","2.56","11.8","-39.04","-44.72","13.3","6.9","37.03","14.37","34.79","19.53","","1.92","0","50.3","1.73","","4.46","","1.36","13.84","17.81","28.64","7.98","17.34","20.82","","539199","INE618R01015"
"69","Mahanagar Telephone Nigam","16","1","10","5","2","","19.83","-0.86","60.72","60.2","174.22","28.67","200.17","-172.11","","-0.07","9.49","9.67","0.06","0.28","0.15","","9.91","-27.83","-1.81","-113.3","-599.1","106.81","120","44.44","77.94","3.89","3.28","-7.86","-1.8","-8.54","-56.62","","0","0","56.25","0.41","","0.07","","-1.2","14.88","16.03","14.76","0","24.88","23.14","MTNL","500108","INE153A01019"
"70","Accelya Solutions","5","0","15","2","6","65","47.5","10.06","53.73","55.3","9.88","38.97","206.06","205.53","","6.19","9.84","10","0.47","9.9","10.56","","48.62","69.34","-12.76","36.13","23.46","-9.63","7.88","-9.36","6.66","4","3.63","-8.78","-12.75","33.11","84.53","","0","0","74.66","2.94","","60.22","","0","51.91","37.81","39.64","46.46","30.66","32.17","ACCELYA","532268","INE793A01012"
"71","Novartis","7","0","19","5","8","80","40.67","8.98","52.19","52.37","9.67","37.43","133.38","141.85","","2.55","7.07","7.21","0.84","2.45","2.45","","900.99","2812.37","-12.31","28.36","30.05","12.84","36.79","12.65","37.81","5.44","5.57","18.62","-12.33","21.96","43.17","","0","0","70.68","5.25","","173.22","","0","16.28","22.64","23.07","12.85","17.45","17.79","","500672","INE234A01025"
"72","S H Kelkar & Company","13","1","9","4","5","55","55.67","2.35","52.35","54.29","9.72","15.11","320.86","329.5","41.1","1.49","21.92","14.96","0.02","8.37","9.15","","105.21","-50.7","-64.1","11.74","6.89","3.45","15.9","-1.4","17.07","1.16","0.88","-77","-64.32","711.31","11.18","","0","5.66","54.87","1.39","","6.49","","0.59","14.55","36.8","32.71","5.75","36.3","28.61","SHK","539450","INE500L01026"
"73","K P Energy","11","1","22","1","7","70","54.17","3.63","45.6","53.1","13.54","20.88","196.08","273.28","","5.28","4.75","2.96","0.23","2.66","1.66","","10382.23","526.21","15.04","20.48","11.73","-5.25","3.78","-0.68","2.34","2.63","1.57","56.06","15.3","57.27","21.97","","0","0","44.88","1.39","","6.83","","0.74","28.63","12.33","13.1","37.5","14.71","16.72","","539686","INE127T01021"
"74","Hind Rectifiers","10","1","13","0","6","65","38.5","7.54","44.28","41.35","24.6","10.95","71.79","88.83","","10.48","6.02","15.05","0.42","8.93","3.22","","","","15.35","11.01","5.97","53.7","37.53","-80.42","-320.66","2.45","2.5","44.2","15.32","99.94","27.63","","0","6.81","43.93","1.22","","5.44","","0.99","31.83","13.06","16.92","23.21","14.69","10.38","HIRECT","504036","INE835D01023"
"75","Indian Hume Pipe Company","5","0","26","1","6","65","64.83","3.11","50.4","50.95","9.88","13.08","195.12","752.47","","1.43","4.14","3.63","0.01","1.42","1.37","","660.2","865.65","58.27","12.36","39.47","86.08","78.14","42.98","3.86","1.29","1.38","161.51","58.41","452.41","108.24","","0","30.69","72.34","1.92","","3.13","","0.33","12.4","11.57","8.19","40.53","10.66","7.47","INDIANHUME","504741","INE323C01030"
"76","Kothari Industrial","18","0","9","0","2","40","3.67","62.93","51.46","51.46","-123.68","-16.61","-14.39","-18.57","","7.36","13.25","13.25","2.98","0.95","0.95","","-129.41","-47.14","-214.87","-14.17","-17.47","80.31","151.11","80.31","151.11","20.75","14.28","-2950","-185","-27.46","-2.29","","-0.47","0","47.38","7.89","","-7.58","","0.03","-8.56","20.27","20.27","-10.17","11.93","11.93","","509732","INE972A01020"
"77","HPL Electric & Power","14","1","13","0","8","75","53","2.57","46.64","38.5","12.45","15.26","259.53","267.2","","2.1","8.99","10.55","0.42","3.93","7.87","","331.68","1109.13","20.87","15.38","5.63","25.77","16.72","-7.75","87.99","1.56","1.18","3.28","20.56","49.31","14.92","","0","1.56","72.66","1.39","","2.89","","0.69","22.47","24.97","28.93","10.27","20.74","25.06","HPL","540136","INE495S01016"
"78","Prakash Industries","14","3","10","3","7","70","54.67","2.37","60.22","59.53","5.51","13.57","544.99","527.54","","0.59","6.45","2.99","-0.95","5.83","2.57","","200.74","110.67","-32.64","14.23","9.28","-12.63","18.76","-11.38","-13.53","0.71","0.57","-31.88","-32.55","-6.47","18.29","","0","8.65","44.38","1.26","","11.76","","0.13","11.31","23.41","10.65","10.71","24.83","6.51","PRAKASH","506022","INE603A01013"
"79","Bhansali Polymers","10","1","8","4","6","65","44.83","14.82","51.56","52.48","9.14","18.02","251.88","234.95","","1.94","6.31","7.89","-1.6","19.34","2.44","","168.62","-48.57","-11.85","15.22","12.59","0.3","28.87","-6.07","12.09","1.94","1.52","-12.37","-11.41","-7.57","6.7","","0","0","57.47","11.25","","1300.38","","0","23.79","16.66","18.23","17.96","12.97","14.15","BEPL","500052","INE922A01025"
"80","Indoco Remedies","22","1","12","4","1","30","26.5","1.71","52.19","52.37","29.7","6.28","104.7","77.55","","2.06","7.07","7.21","0.04","2.45","2.45","","-405.74","-147.63","77.84","4.17","-6.41","12.84","36.79","12.65","37.81","1.29","1.17","8.26","74.62","-444.67","-11.98","","0","0","58.9","1.24","","1.58","","0.96","-0.56","22.64","23.07","-7.21","17.45","17.79","INDOCO","532612","INE873D01024"
"81","Honda Power ","12","1","11","1","6","65","35","8.44","51.2","50.35","11.64","16.36","129.96","125.03","","2.67","12.04","15.47","2.6","3.49","2.93","","20.17","7.26","17.83","10.45","9.45","23.52","10.25","13.68","2.08","2.59","2.53","30.76","17.75","10.3","74.83","","0","0","66.67","4.45","","282.52","","0","12.51","24.14","28.12","9.25","20.49","22.83","HONDAPOWER","522064","INE634A01018"
"82","Kalyani Investment ","17","0","14","1","3","45","24.5","3.28","43.3","43.3","22.98","88.35","69.11","60.52","","0.23","0.92","0.92","-1.07","0.38","0.38","","48.93","25.13","695","78.83","58.17","-45.05","-6.4","-45.05","-6.4","23.45","26.5","-50.8","694.79","-42.67","102.3","","0","0","74.97","3888.79","","0","","0","0.74","1.41","1.41","0.82","3.17","3.17","KICL","533302","INE029L01018"
"83","Rane Madras","9","1","21","2","7","75","62.5","2.58","48.77","50.85","5.88","8.74","297.75","268.85","","3.01","7.12","5.9","0.02","2.94","4.12","","182.73","253.19","15.87","8.36","1.44","235.34","0.52","14.61","2.2","0.3","0.63","1950","15.97","1789.79","16.75","","0","0","70.45","0.98","","3.99","","1.15","17.23","20.66","18.62","5.7","18.57","14.6","RML","532661","INE050H01012"
"84","Mangalam Cement","8","0","9","1","6","65","52.5","2.1","50.4","50.95","11.75","12.97","218.05","254.5","","2.27","4.14","3.63","0.6","1.42","1.37","","-40.63","-42.01","-37.68","12.05","4.31","86.08","78.14","42.98","3.86","1.26","1.14","514.29","-37.68","43.88","28.03","","0","0","40","0.82","","3.14","","0.72","10.98","11.57","8.19","5.28","10.66","7.47","MANGLMCEM","502157","INE347A01017"
"85","IOL Chemicals","8","1","10","4","6","70","54.17","3.35","52.19","52.37","7.59","10.8","224.71","251.69","","1.17","7.07","7.21","1.1","2.45","2.45","","","-39.72","-11.67","10.54","5.34","12.84","36.79","12.65","37.81","0.86","0.94","-68.71","-12.07","16.06","3.95","","0","0","52.62","1.89","","15.22","","0.07","8.61","22.64","23.07","5.98","17.45","17.79","IOLCP","524164","INE485C01029"
"86","PTC Financial","13","1","20","0","8","80","65.17","1.46","50.26","38.95","6.17","95.7","606.14","662.84","","0.69","6.46","4.06","0.06","2.32","1.41","","97.32","66.98","-44.3","120.3","60.79","2.56","11.8","-1.86","1.44","3.17","3.75","-27.62","-44.53","109.92","5.17","","0","0","64.99","1.91","","1.89","","1.03","21.73","17.81","34.62","7.88","17.34","14.63","PFS","533344","INE560K01014"
"87","SCIL","8","1","12","0","4","","14.5","2.71","43.22","48.08","31.87","368.63","67.46","58.68","","0.68","3.69","4.37","0.02","4.84","5.39","","","-932.44","-70.78","-116.23","-863.3","28.06","70.67","35.84","75.05","117.91","90.32","-67.86","-70.97","-505.11","-4.2","","0","0","63.75","4.2","","6746","","0","2","10.88","11.57","-6.3","11.26","11.96","SCILAL","544142","INE0PB301013"
"88","Bajaj Hindusthan Sugar","19","1","9","3","2","25","42.83","0.3","51.46","40.94","19.3","5.52","307.77","200.17","","0.54","7.93","2.71","0.03","1.46","1.52","","52.85","91.19","39.52","3.32","-2.95","-10.1","45.32","1.88","-39.3","0.44","0.38","-36.07","40.71","-420.83","-1.26","","0","100","24.95","0.57","","2.99","","0.87","1.01","24.97","13.78","-0.57","27.07","9.31","BAJAJHIND","500032","INE306A01021"
"89","Nilkamal","11","1","15","1","4","50","52.17","3.39","51.2","48.98","8.61","8.87","294.04","304.33","","1.37","12.04","7.22","-2.04","3.49","1.15","","-25.1","27.69","120.28","8.11","2.9","23.52","10.25","0.35","5.75","0.69","0.57","3.17","120.27","-9.69","69.97","","0","0","64.54","2.3","","7.21","","0.25","9","24.14","18.58","7.15","20.49","15.29","NILKAMAL","523385","INE310A01015"
"90","Kernex Microsystems","7","1","16","0","7","70","37.33","18.02","52.91","47.23","30.91","22.26","42.25","54.36","","11.87","8.89","6.33","0.06","1.69","0.46","","1366.75","392.1","-11.93","23.57","24.14","0.75","7.1","-37.48","221.56","6.85","9.25","-5.38","-13.03","605.21","32.02","","-0.07","8.82","28.9","2.48","","6.11","","0.26","24.33","14.28","11.77","31.81","30.44","17.96","KERNEX","532686","INE202H01019"
"91","Venus Pipes & Tubes","14","1","10","5","3","45","38","4.58","60.22","52.54","14.88","18.59","178.25","183.89","","3.39","6.45","6.93","-3.17","5.83","74.88","","2150.22","193.32","5.35","16.17","8.75","-12.63","18.76","7.27","14.16","2.58","1.95","9.54","5.12","-7.03","44.67","","-0.03","0","48.41","1.41","","5.19","","0.36","27.84","23.41","20.33","17.47","24.83","16.75","VENUSPIPES","543528","INE0JA001018"
"92","Arkade Developers","12","1","7","2","4","55","33.33","5.62","43.22","48.08","12.8","31.85","217.6","219.51","","2.17","3.69","4.37","-1.22","4.84","5.39","","","210.92","59.31","26.04","20.27","28.06","70.67","35.84","75.05","4.11","2.65","-12.41","59.35","-10.68","8.51","","0","0","71.14","4.17","","124.09","","0.13","22.11","10.88","11.57","17.75","11.26","11.96","ARKADE","544261","INE0QRL01017"
"93","Rhetan TMT","16","0","20","1","5","","18.33","43.5","60.22","52.54","248.33","14.94","5.56","7.47","","21.37","6.45","6.93","3736.21","5.83","74.88","","633.25","31.94","279.08","4.07","24.29","-12.63","18.76","7.27","14.16","36.54","92.05","33.33","300","0.1","0.07","","0","0","62.12","4.44","","3.56","","0.23","4.86","23.41","20.33","3.29","24.83","16.75","","543590","INE0KKN01029"
"94","Prabha Energy","13","1","9","1","0","","3.5","6.3","53.25","52.68","-1800.61","-35.88","-1.42","-1.65","","4.81","1.9","1","1.08","0.91","1.87","","","","12.14","-45.92","-30.16","5.89","-31.07","4.34","-22.41","615.72","423.28","-100","50","-1304.52","-0.11","","0","0","80.23","0.81","","-9.4","","0.29","-0.33","10.1","11.31","-0.32","9.53","11.07","PRABHA","544379","INE0I0M01023"
"95","Venky's","8","0","15","2","6","60","43","4.38","52.35","50.38","10.44","6.52","215.78","92.62","","1.45","21.92","39.82","-1.16","8.37","5.83","","529.34","-29.23","-267.59","1.38","0.68","3.45","15.9","1.14","1.4","0.69","0.62","-441.74","-267.53","-78.82","16.31","","0","0","56.11","2.53","","13.21","","0.11","11.62","36.8","49.13","7.9","36.3","56.97","VENKEYS","523261","INE398A01010"
"96","Aeroflex Industries","9","2","14","3","5","60","28","17.12","60.22","52.54","26.65","21.68","81.58","83.15","","5.84","6.45","6.93","7.33","5.83","74.88","","1019.06","90.9","98.6","21.19","12.37","-12.63","18.76","7.27","14.16","5.85","5.43","3.77","100","6","3.7","","0","0","66.99","2.91","","227.11","","0","20.41","23.41","20.33","15.33","24.83","16.75","AEROFLEX","543972","INE024001021"
"97","Antelopus Selan Energy","4","0","33","0","8","75","34","13.45","53.25","52.68","5.53","58.2","150.22","130.53","","3.59","1.9","1","-7.74","0.91","1.87","","229.77","645.51","141.32","49.19","28.27","5.89","-31.07","4.34","-22.41","3.31","8.84","-33.36","141.37","-4.04","19.19","","0","0","69.94","7.77","","125.51","","0","18.02","10.1","11.31","15.74","9.53","11.07","ANTELOPUS","530075","INE818A01017"
"98","La Opala RG","13","2","12","1","5","60","36.17","18.23","46.64","45.47","15.15","47.01","156.02","153.6","","2.63","8.99","6.02","-1.66","3.93","22.26","","14.61","10.54","5.62","34.4","31.12","25.77","16.72","1769.76","-5.54","7.1","6.51","11.06","5.7","-12.59","9.1","","0","0","65.84","18.23","","29.63","","0.01","15.87","24.97","22.22","11.71","20.74","17.13","LAOPALA","526947","INE059D01020"
"99","Panacea Biotec","15","0","10","4","1","40","12","3.44","52.19","47.04","-496.96","-0.93","-5.25","30.89","","2.58","7.07","3","-5.82","2.45","2.86","","95.69","-100.78","-443.7","-6.27","-1.2","12.84","36.79","35.38","3.5","4.83","3.53","-394.81","-443.94","50.51","-1.18","","0","0","72.48","1.49","","-1.36","","0.02","-4.34","22.64","9.89","-1.02","17.45","7.61","PANACEABIO","531349","INE922B01023"
"100","Shringar House of Mangalsutra","7","0","10","0","4","55","33","13.13","47.61","53.11","","6.47","92.61","117.23","","3.5","16.3","22.4","","3.03","2.65","","","","-19.84","7.26","4.95","4.96","-13.36","23.87","25.3","","1.33","32.3","-24.3","","8.24","","0","0","74.8","1.91","","11.29","","0.6","43.79","27.03","33.13","30.42","21.4","25.4","SHRINGARMS","544512","INE1B3L01017"
